customer_id,month,licensed_seats,active_users,sessions,feature_adoption_score,support_tickets,csat_score
CUS-00020,2025-06-01,48,37,725,77.2,1,4.1
CUS-00020,2025-07-01,48,40,1420,72.8,2,4.97
CUS-00020,2025-08-01,36,30,775,63.9,2,4.54
CUS-00021,2023-02-01,55,37,745,65.5,3,4.1
CUS-00021,2023-03-01,55,35,277,77.3,2,4.04
CUS-00021,2023-04-01,55,37,760,73.2,1,4.08
CUS-00021,2023-05-01,55,42,754,74.0,2,3.72
CUS-00021,2023-06-01,55,41,1055,68.6,1,4.17
CUS-00021,2023-07-01,72,57,1539,81.0,5,4.05
CUS-00021,2023-08-01,72,54,1651,62.1,0,4.19
CUS-00021,2023-09-01,57,44,919,69.2,1,4.32
CUS-00021,2023-10-01,57,44,1055,70.1,1,3.92
CUS-00021,2023-11-01,57,43,376,70.8,3,4.17
CUS-00021,2023-12-01,57,46,1409,76.5,2,4.19
CUS-00021,2024-01-01,57,49,1091,77.2,4,3.91
CUS-00021,2024-02-01,57,47,421,70.6,0,3.9
CUS-00021,2024-03-01,57,49,1741,66.0,1,4.18
CUS-00021,2024-04-01,82,68,698,74.9,2,4.09
CUS-00021,2024-05-01,82,67,2166,75.9,1,4.36
CUS-00021,2024-06-01,82,69,2172,57.2,2,3.78
CUS-00021,2024-07-01,82,66,1250,66.8,2,4.2
CUS-00021,2024-08-01,82,67,1826,84.3,3,3.95
CUS-00021,2024-09-01,82,63,1710,68.2,2,4.0
CUS-00021,2024-10-01,100,77,1124,62.2,2,4.38
CUS-00021,2024-11-01,100,69,2013,81.2,1,4.35
CUS-00021,2024-12-01,100,73,693,67.9,1,4.1
CUS-00021,2025-01-01,130,98,909,55.2,1,4.59
CUS-00021,2025-02-01,130,92,2621,74.9,1,4.14
CUS-00021,2025-03-01,130,90,1737,67.8,3,3.32
CUS-00021,2025-04-01,130,84,2362,64.9,3,4.32
CUS-00021,2025-05-01,130,79,1129,67.6,5,3.74
CUS-00021,2025-06-01,130,79,2181,67.5,3,4.18
CUS-00021,2025-07-01,130,85,2295,65.5,3,3.42
CUS-00021,2025-08-01,130,88,786,62.3,1,4.38
CUS-00021,2025-09-01,130,93,2521,61.9,1,4.19
CUS-00021,2025-10-01,130,98,2357,57.2,0,4.46
CUS-00021,2025-11-01,167,135,3293,74.5,1,4.28
CUS-00021,2025-12-01,167,139,4617,64.9,1,4.13
CUS-00021,2026-01-01,167,140,2842,67.0,1,4.24
CUS-00021,2026-02-01,202,176,3858,69.0,0,4.28
CUS-00021,2026-03-01,202,179,4052,68.9,1,4.04
CUS-00021,2026-04-01,202,190,5878,76.5,2,4.44
CUS-00021,2026-05-01,202,202,3474,75.6,3,4.16
CUS-00021,2026-06-01,233,227,5625,80.3,0,4.51
CUS-00021,2026-07-01,233,233,3899,68.8,2,4.57
CUS-00021,2026-08-01,233,233,4241,68.6,1,4.14
CUS-00022,2023-02-01,18,15,165,71.9,0,4.36
CUS-00022,2023-03-01,18,14,340,79.2,2,4.46
CUS-00022,2023-04-01,24,19,232,78.1,2,4.36
CUS-00022,2023-05-01,24,19,445,74.8,1,4.35
CUS-00022,2023-06-01,34,28,855,71.1,2,4.5
CUS-00022,2023-07-01,34,29,383,62.9,0,4.5
CUS-00022,2023-08-01,34,31,883,85.5,1,4.84
CUS-00022,2023-09-01,34,31,963,74.5,2,4.71
CUS-00022,2023-10-01,34,32,598,83.3,2,4.45
CUS-00022,2023-11-01,34,32,941,74.8,2,4.58
CUS-00022,2023-12-01,34,32,734,89.5,1,4.52
CUS-00022,2024-01-01,34,32,1165,81.0,0,4.86
CUS-00022,2024-02-01,34,31,1021,75.0,1,4.57
CUS-00022,2024-03-01,34,30,963,85.8,2,4.33
CUS-00022,2024-04-01,34,31,545,81.2,2,4.13
CUS-00022,2024-05-01,34,33,712,80.9,0,4.2
CUS-00022,2024-06-01,34,32,917,72.4,0,5.0
CUS-00022,2024-07-01,34,32,909,78.4,1,4.42
CUS-00022,2024-08-01,34,33,741,80.4,1,5.0
CUS-00023,2023-02-01,521,357,7329,78.2,0,4.77
CUS-00023,2023-03-01,521,350,4662,69.2,1,4.74
CUS-00023,2023-04-01,521,344,11030,83.0,2,4.4
CUS-00023,2023-05-01,521,376,12400,84.9,3,5.0
CUS-00023,2023-06-01,521,381,10144,78.6,0,4.98
CUS-00023,2023-07-01,521,427,5382,79.3,0,5.0
CUS-00023,2023-08-01,521,455,7207,92.0,0,4.72
CUS-00023,2023-09-01,291,276,2907,93.6,1,4.85
CUS-00023,2023-10-01,291,254,2843,80.9,1,5.0
CUS-00023,2023-11-01,291,260,5704,88.8,2,5.0
CUS-00023,2023-12-01,291,282,4302,85.9,1,4.56
CUS-00023,2024-01-01,291,277,6467,98.3,2,4.73
CUS-00023,2024-02-01,335,321,6253,92.4,2,4.8
CUS-00023,2024-03-01,335,327,11064,91.3,1,5.0
CUS-00023,2024-04-01,335,325,6632,100,0,5.0
CUS-00023,2024-05-01,335,318,7123,84.1,0,5.0
CUS-00023,2024-06-01,335,319,7421,91.4,0,4.74
CUS-00023,2024-07-01,379,336,10669,92.1,0,5.0
CUS-00023,2024-08-01,379,350,13716,92.7,0,4.9
CUS-00023,2024-09-01,379,315,5214,89.0,1,5.0
CUS-00023,2024-10-01,379,318,5587,92.6,0,4.58
CUS-00023,2024-11-01,379,319,4761,87.9,2,4.86
CUS-00023,2024-12-01,379,348,4028,85.7,2,4.55
CUS-00023,2025-01-01,379,348,7331,94.8,0,4.59
CUS-00023,2025-02-01,379,344,8071,95.2,1,4.6
CUS-00023,2025-03-01,379,375,9880,91.1,1,5.0
CUS-00023,2025-04-01,379,371,4432,93.8,3,4.85
CUS-00023,2025-05-01,379,376,13256,100,0,5.0
CUS-00023,2025-06-01,379,366,4049,78.6,2,5.0
CUS-00023,2025-07-01,379,372,12818,94.0,4,4.95
CUS-00023,2025-08-01,379,379,9410,88.0,0,5.0
CUS-00023,2025-09-01,379,365,5722,94.9,1,4.86
CUS-00023,2025-10-01,454,433,13741,88.3,0,5.0
CUS-00023,2025-11-01,385,369,7278,89.5,3,4.56
CUS-00023,2025-12-01,385,378,8584,88.4,0,4.6
CUS-00023,2026-01-01,385,369,13493,88.8,2,5.0
CUS-00023,2026-02-01,515,510,8913,88.3,1,5.0
CUS-00023,2026-03-01,515,512,20019,90.8,2,4.99
CUS-00023,2026-04-01,515,503,18627,90.5,2,5.0
CUS-00023,2026-05-01,515,498,16996,81.0,1,5.0
CUS-00023,2026-06-01,515,499,7574,88.8,1,4.7
CUS-00023,2026-07-01,515,504,16476,100,1,5.0
CUS-00023,2026-08-01,716,716,11800,91.7,0,5.0
CUS-00024,2023-02-01,6,4,93,82.5,4,4.0
CUS-00024,2023-03-01,6,4,52,70.3,2,3.77
CUS-00024,2023-04-01,6,4,30,66.1,1,3.77
CUS-00024,2023-05-01,6,4,88,72.0,0,4.46
CUS-00024,2023-06-01,6,4,120,75.9,0,4.5
CUS-00024,2023-07-01,6,4,80,77.2,1,4.45
CUS-00024,2023-08-01,6,4,48,78.7,0,4.72
CUS-00024,2023-09-01,6,4,126,74.5,3,4.19
CUS-00024,2023-10-01,7,4,84,68.5,2,4.56
CUS-00024,2023-11-01,7,4,78,74.1,2,4.21
CUS-00024,2023-12-01,7,4,77,52.9,0,4.24
CUS-00024,2024-01-01,7,4,57,76.3,3,4.29
CUS-00024,2024-02-01,7,4,61,69.7,0,4.4
CUS-00024,2024-03-01,7,4,29,72.7,0,4.68
CUS-00024,2024-04-01,7,4,35,64.5,0,4.86
CUS-00024,2024-05-01,7,4,63,64.9,3,3.88
CUS-00024,2024-06-01,7,4,103,65.9,4,4.1
CUS-00024,2024-07-01,6,4,116,73.9,1,4.02
CUS-00024,2024-08-01,6,4,69,58.8,2,4.18
CUS-00024,2024-09-01,6,4,75,65.3,2,4.01
CUS-00024,2024-10-01,6,3,55,60.8,1,4.02
CUS-00024,2024-11-01,6,3,36,61.7,2,4.24
CUS-00024,2024-12-01,6,3,77,74.6,4,4.17
CUS-00024,2025-01-01,6,3,25,57.9,3,3.9
CUS-00024,2025-02-01,6,3,63,68.8,2,4.54
CUS-00024,2025-03-01,6,4,69,81.9,3,4.26
CUS-00024,2025-04-01,6,4,42,63.2,2,4.58
CUS-00024,2025-05-01,6,4,111,72.7,0,4.57
CUS-00024,2025-06-01,6,4,125,61.9,2,4.3
CUS-00024,2025-07-01,6,4,101,79.5,1,4.34
CUS-00024,2025-08-01,6,4,91,72.2,2,4.28
CUS-00024,2025-09-01,6,4,68,69.7,4,4.54
CUS-00024,2025-10-01,6,4,70,80.7,2,4.07
CUS-00024,2025-11-01,6,5,53,72.1,3,4.18
CUS-00024,2025-12-01,6,4,69,85.9,1,3.97
CUS-00024,2026-01-01,6,5,51,78.4,0,4.69
CUS-00024,2026-02-01,7,5,46,69.2,0,4.84
CUS-00024,2026-03-01,7,5,137,79.4,1,4.76
CUS-00024,2026-04-01,7,6,78,80.1,1,4.24
CUS-00024,2026-05-01,7,5,108,79.4,3,4.27
CUS-00024,2026-06-01,7,6,76,73.8,0,4.22
CUS-00024,2026-07-01,6,5,135,79.7,1,4.44
CUS-00024,2026-08-01,6,5,157,88.7,0,4.3
CUS-00025,2023-02-01,15,10,259,60.4,3,3.65
CUS-00025,2023-03-01,15,10,279,60.9,3,4.08
CUS-00025,2023-04-01,15,10,328,58.2,3,3.77
CUS-00025,2023-05-01,15,10,146,68.8,4,3.47
CUS-00025,2023-06-01,18,12,283,60.7,1,3.64
CUS-00025,2023-07-01,18,11,308,46.0,1,3.97
CUS-00025,2023-08-01,18,10,132,65.1,0,3.25
CUS-00025,2023-09-01,18,10,119,60.8,4,3.52
CUS-00025,2023-10-01,18,10,127,53.6,0,4.24
CUS-00025,2023-11-01,18,11,286,55.2,3,3.93
CUS-00026,2023-02-01,45,28,214,81.7,0,4.39
CUS-00026,2023-03-01,45,31,924,69.4,3,4.28
CUS-00026,2023-04-01,45,31,669,71.1,2,4.43
CUS-00026,2023-05-01,45,32,514,80.6,1,4.78
CUS-00026,2023-06-01,45,32,406,87.9,1,4.68
CUS-00026,2023-07-01,45,31,905,73.1,0,4.53
CUS-00026,2023-08-01,45,30,679,80.3,3,4.42
CUS-00026,2023-09-01,63,41,1318,73.8,2,4.61
CUS-00026,2023-10-01,63,42,1239,71.9,1,4.55
CUS-00026,2023-11-01,63,42,1100,65.0,0,4.29
CUS-00026,2023-12-01,63,43,462,71.7,0,4.94
CUS-00026,2024-01-01,63,41,704,72.2,3,4.0
CUS-00026,2024-02-01,63,38,471,69.6,1,4.3
CUS-00026,2024-03-01,63,43,755,76.0,0,4.62
CUS-00026,2024-04-01,63,40,890,77.5,0,4.19
CUS-00026,2024-05-01,63,38,790,72.6,1,4.87
CUS-00026,2024-06-01,63,41,790,90.6,0,4.63
CUS-00026,2024-07-01,63,44,1352,79.6,2,4.2
CUS-00026,2024-08-01,63,44,593,79.2,4,4.63
CUS-00026,2024-09-01,63,39,767,77.6,4,4.42
CUS-00026,2024-10-01,38,24,287,74.4,3,4.48
CUS-00026,2024-11-01,48,31,506,79.1,3,4.26
CUS-00026,2024-12-01,48,28,276,73.5,3,4.64
CUS-00026,2025-01-01,48,27,637,76.9,1,4.05
CUS-00026,2025-02-01,48,27,232,77.5,2,4.4
CUS-00026,2025-03-01,48,27,528,70.6,2,5.0
CUS-00026,2025-04-01,48,27,197,77.0,0,4.37
CUS-00026,2025-05-01,64,34,978,72.2,1,4.24
CUS-00026,2025-06-01,64,34,872,76.8,2,4.19
CUS-00026,2025-07-01,64,34,535,71.8,2,4.72
CUS-00026,2025-08-01,64,38,855,55.9,3,4.34
CUS-00026,2025-09-01,64,35,585,74.1,1,4.29
CUS-00026,2025-10-01,64,35,984,66.9,0,4.3
CUS-00026,2025-11-01,64,35,527,64.5,1,4.44
CUS-00026,2025-12-01,64,33,260,71.6,1,4.21
CUS-00026,2026-01-01,64,34,751,70.5,1,4.14
CUS-00026,2026-02-01,64,37,362,67.7,3,4.81
CUS-00026,2026-03-01,64,33,670,68.3,1,4.12
CUS-00026,2026-04-01,64,32,389,66.3,3,4.61
CUS-00026,2026-05-01,64,33,784,75.8,0,4.2
CUS-00026,2026-06-01,64,33,566,67.1,1,4.58
CUS-00026,2026-07-01,64,30,700,64.3,0,3.96
CUS-00026,2026-08-01,64,29,386,72.4,0,4.62
CUS-00027,2023-02-01,10,6,158,61.5,1,4.07
CUS-00027,2023-03-01,10,6,113,55.9,1,3.57
CUS-00027,2023-04-01,10,6,95,58.2,4,3.5
CUS-00027,2023-05-01,10,6,183,51.1,2,3.97
CUS-00027,2023-06-01,10,6,69,60.5,2,3.82
CUS-00027,2023-07-01,10,5,80,62.6,1,3.94
CUS-00027,2023-08-01,10,5,137,56.3,0,4.23
CUS-00027,2023-09-01,10,5,62,45.7,2,3.87
CUS-00027,2023-10-01,10,5,77,62.9,3,3.64
CUS-00027,2023-11-01,10,5,131,60.9,5,3.93
CUS-00028,2023-02-01,141,104,1228,74.6,0,4.54
CUS-00028,2023-03-01,141,94,1460,59.0,4,3.97
CUS-00028,2023-04-01,141,99,3009,72.2,4,4.31
CUS-00028,2023-05-01,141,100,1098,66.2,0,4.51
CUS-00028,2023-06-01,141,93,2770,64.6,0,4.7
CUS-00028,2023-07-01,141,84,2438,66.1,2,3.88
CUS-00028,2023-08-01,124,74,1596,64.2,3,4.24
CUS-00028,2023-09-01,124,67,1773,65.5,0,4.27
CUS-00028,2023-10-01,124,57,399,58.9,1,4.17
CUS-00028,2023-11-01,124,57,1067,72.5,0,4.03
CUS-00028,2023-12-01,124,49,796,68.9,1,3.45
CUS-00028,2024-01-01,124,45,445,57.0,2,4.19
CUS-00028,2024-02-01,124,40,690,72.0,2,3.83
CUS-00028,2024-03-01,124,32,266,56.1,3,3.62
CUS-00028,2024-04-01,124,22,285,55.5,2,3.83
CUS-00028,2024-05-01,124,18,254,58.5,1,4.15
CUS-00028,2024-06-01,124,17,122,52.8,2,3.67
CUS-00028,2024-07-01,124,16,224,35.0,1,3.84
CUS-00028,2024-08-01,124,11,169,51.4,2,3.49
CUS-00028,2024-09-01,124,4,19,53.9,2,3.5
CUS-00028,2024-10-01,124,4,43,47.5,4,3.85
CUS-00028,2024-11-01,154,5,48,38.9,5,3.06
CUS-00028,2024-12-01,154,5,64,45.1,3,3.75
CUS-00028,2025-01-01,116,3,46,42.1,0,3.34
CUS-00028,2025-02-01,116,3,19,46.4,3,3.43
CUS-00028,2025-03-01,116,3,18,53.1,4,3.87
CUS-00028,2025-04-01,116,3,30,43.4,3,3.48
CUS-00028,2025-05-01,116,7,84,53.2,2,3.89
CUS-00028,2025-06-01,116,8,133,52.4,1,3.84
CUS-00028,2025-07-01,116,5,22,41.5,5,3.45
CUS-00028,2025-08-01,116,3,42,45.4,3,3.28
CUS-00028,2025-09-01,116,3,20,52.2,0,4.1
CUS-00028,2025-10-01,116,3,43,45.8,0,4.18
CUS-00028,2025-11-01,168,5,22,50.2,3,3.4
CUS-00028,2025-12-01,168,5,77,42.6,2,3.43
CUS-00028,2026-01-01,168,5,67,52.6,1,3.78
CUS-00028,2026-02-01,168,5,62,58.2,2,4.13
CUS-00028,2026-03-01,168,5,29,40.5,2,3.17
CUS-00028,2026-04-01,168,5,30,55.2,0,3.55
CUS-00028,2026-05-01,242,7,40,49.6,3,3.96
CUS-00028,2026-06-01,242,7,59,44.0,3,3.68
CUS-00028,2026-07-01,242,7,55,49.1,3,3.94
CUS-00028,2026-08-01,242,7,39,44.0,3,3.89
CUS-00029,2023-02-01,92,65,2202,60.8,1,4.21
CUS-00029,2023-03-01,92,64,2095,60.9,1,4.08
CUS-00029,2023-04-01,92,63,1061,70.8,2,3.84
CUS-00029,2023-05-01,92,59,1721,67.5,0,4.03
CUS-00029,2023-06-01,92,64,1834,68.4,5,4.05
CUS-00029,2023-07-01,92,66,2219,70.9,2,4.41
CUS-00029,2023-08-01,92,57,1630,68.3,4,3.93
CUS-00030,2023-02-01,3,2,67,70.8,4,4.22
CUS-00030,2023-03-01,3,2,48,71.0,3,4.18
CUS-00030,2023-04-01,3,2,34,73.3,0,4.39
CUS-00030,2023-05-01,3,2,34,68.8,0,4.41
CUS-00030,2023-06-01,3,2,33,70.6,4,3.81
CUS-00030,2023-07-01,3,2,26,59.1,1,4.5
CUS-00030,2023-08-01,3,2,62,61.5,1,4.32
CUS-00030,2023-09-01,3,2,18,84.8,1,4.65
CUS-00030,2023-10-01,3,2,39,69.4,2,4.43
CUS-00030,2023-11-01,3,2,27,72.8,0,4.31
CUS-00030,2023-12-01,4,3,34,68.5,2,4.49
CUS-00030,2024-01-01,4,3,35,65.5,1,4.05
CUS-00030,2024-02-01,4,3,31,69.3,2,4.08
CUS-00030,2024-03-01,4,3,91,76.5,5,3.94
CUS-00030,2024-04-01,4,3,52,74.5,4,4.54
CUS-00030,2024-05-01,4,3,37,71.0,2,4.12
CUS-00030,2024-06-01,4,3,82,77.7,1,4.53
CUS-00030,2024-07-01,4,3,27,69.3,2,4.05
CUS-00030,2024-08-01,4,3,58,65.4,0,4.51
CUS-00030,2024-09-01,4,2,56,61.2,1,4.52
CUS-00030,2024-10-01,4,2,20,67.5,2,4.04
CUS-00030,2024-11-01,4,2,49,70.2,1,4.1
CUS-00030,2024-12-01,4,2,54,70.7,1,3.97
CUS-00030,2025-01-01,4,2,48,70.6,2,4.35
CUS-00030,2025-02-01,4,2,55,69.6,3,4.08
CUS-00030,2025-03-01,5,3,39,56.4,0,4.02
CUS-00030,2025-04-01,5,3,73,72.8,4,3.46
CUS-00030,2025-05-01,5,3,47,70.8,2,4.2
CUS-00030,2025-06-01,5,3,51,68.7,0,4.06
CUS-00030,2025-07-01,5,3,49,66.4,2,4.16
CUS-00030,2025-08-01,5,3,40,73.5,2,4.06
CUS-00030,2025-09-01,5,3,54,66.7,3,3.42
CUS-00030,2025-10-01,5,3,37,60.5,2,4.5
CUS-00030,2025-11-01,5,3,39,70.4,0,4.11
CUS-00030,2025-12-01,5,3,31,66.7,3,3.82
CUS-00030,2026-01-01,5,3,63,59.4,1,4.17
CUS-00030,2026-02-01,5,3,78,62.9,1,3.87
CUS-00030,2026-03-01,5,3,22,64.0,0,4.82
CUS-00030,2026-04-01,5,3,82,58.0,0,4.69
CUS-00030,2026-05-01,5,3,79,61.9,1,4.01
CUS-00030,2026-06-01,5,3,46,63.7,1,4.4
CUS-00030,2026-07-01,5,3,27,60.7,1,4.7
CUS-00030,2026-08-01,5,3,36,67.8,3,4.36
CUS-00031,2023-02-01,28,15,268,56.0,0,4.21
CUS-00031,2023-03-01,28,15,279,57.2,1,3.77
CUS-00031,2023-04-01,28,14,244,62.5,2,3.65
CUS-00031,2023-05-01,28,16,148,63.0,1,3.92
CUS-00031,2023-06-01,28,16,352,57.7,1,4.17
CUS-00031,2023-07-01,28,16,163,50.2,5,3.37
CUS-00031,2023-08-01,28,15,249,57.4,0,4.31
CUS-00032,2023-02-01,34,18,210,62.8,1,4.36
CUS-00032,2023-03-01,34,19,378,55.2,3,3.81
CUS-00032,2023-04-01,34,18,336,51.1,3,4.09
CUS-00032,2023-05-01,34,18,430,43.7,2,4.15
CUS-00032,2023-06-01,34,16,391,59.4,2,3.72
CUS-00032,2023-07-01,34,15,105,57.4,3,3.86
CUS-00032,2023-08-01,34,15,267,53.7,3,3.72
CUS-00032,2023-09-01,34,14,196,66.7,4,3.56
CUS-00032,2023-10-01,34,13,93,50.6,2,3.81
CUS-00032,2023-11-01,34,10,167,45.6,4,3.45
CUS-00032,2023-12-01,45,12,187,57.6,3,3.08
CUS-00032,2024-01-01,45,9,66,41.1,1,3.72
CUS-00032,2024-02-01,45,6,50,42.1,2,3.61
CUS-00032,2024-03-01,45,3,24,46.7,4,3.04
CUS-00032,2024-04-01,45,3,27,38.3,5,3.49
CUS-00032,2024-05-01,54,7,132,44.6,6,3.25
CUS-00032,2024-06-01,54,6,88,44.0,0,3.57
CUS-00032,2024-07-01,54,5,40,48.2,2,3.36
CUS-00032,2024-08-01,54,4,48,43.6,3,3.32
CUS-00032,2024-09-01,54,2,13,43.8,3,3.28
CUS-00032,2024-10-01,54,2,11,42.6,8,2.51
CUS-00032,2024-11-01,54,3,44,40.3,6,3.04
CUS-00032,2024-12-01,54,6,84,45.7,4,3.0
CUS-00032,2025-01-01,64,2,9,49.3,1,3.67
CUS-00033,2023-02-01,6,4,39,75.9,2,4.64
CUS-00033,2023-03-01,6,4,97,76.0,1,4.86
CUS-00033,2023-04-01,6,4,118,76.4,1,4.5
CUS-00033,2023-05-01,8,6,66,79.0,1,4.69
CUS-00033,2023-06-01,8,6,158,89.0,0,4.51
CUS-00033,2023-07-01,8,6,174,74.6,2,4.79
CUS-00033,2023-08-01,8,6,197,76.6,1,4.98
CUS-00033,2023-09-01,8,7,147,87.2,2,4.73
CUS-00033,2023-10-01,8,7,252,87.1,2,4.86
CUS-00033,2023-11-01,8,6,154,78.8,0,4.85
CUS-00033,2023-12-01,9,8,121,90.7,2,4.67
CUS-00033,2024-01-01,9,8,290,71.9,5,4.7
CUS-00033,2024-02-01,9,8,110,89.6,2,4.44
CUS-00033,2024-03-01,9,8,77,78.7,5,4.91
CUS-00033,2024-04-01,9,8,269,78.7,1,4.71
CUS-00033,2024-05-01,9,8,320,86.7,3,4.69
CUS-00033,2024-06-01,9,8,160,78.9,1,4.56
CUS-00033,2024-07-01,5,5,106,78.5,1,4.64
CUS-00033,2024-08-01,5,5,146,88.7,2,4.64
CUS-00033,2024-09-01,5,5,127,83.4,0,4.4
CUS-00033,2024-10-01,5,5,130,94.5,1,4.68
CUS-00033,2024-11-01,5,5,167,81.0,0,4.88
CUS-00033,2024-12-01,5,5,59,91.3,2,4.8
CUS-00033,2025-01-01,5,5,66,85.7,3,4.09
CUS-00033,2025-02-01,5,5,191,81.4,0,4.82
CUS-00033,2025-03-01,5,5,84,99.3,2,4.67
CUS-00033,2025-04-01,5,5,103,76.8,1,4.84
CUS-00033,2025-05-01,5,5,152,91.5,2,4.98
CUS-00033,2025-06-01,5,5,55,82.1,1,4.65
CUS-00033,2025-07-01,5,5,200,92.0,1,4.81
CUS-00033,2025-08-01,5,5,116,92.9,1,4.27
CUS-00033,2025-09-01,5,4,117,82.1,1,4.56
CUS-00033,2025-10-01,5,4,112,69.3,4,4.0
CUS-00033,2025-11-01,5,4,41,74.7,1,4.59
CUS-00033,2025-12-01,5,4,93,90.2,0,4.48
CUS-00033,2026-01-01,5,4,115,82.1,0,4.81
CUS-00033,2026-02-01,5,4,71,85.5,3,4.3
CUS-00033,2026-03-01,5,5,90,79.4,3,4.83
CUS-00033,2026-04-01,5,5,142,83.3,0,4.84
CUS-00033,2026-05-01,3,3,88,87.0,0,4.74
CUS-00033,2026-06-01,3,3,77,83.3,2,4.6
CUS-00033,2026-07-01,3,3,76,88.2,0,4.89
CUS-00033,2026-08-01,3,3,103,91.5,1,4.62
CUS-00034,2023-03-01,11,9,253,71.3,1,4.21
CUS-00034,2023-04-01,11,8,212,82.1,0,4.16
CUS-00034,2023-05-01,11,8,268,70.8,2,4.68
CUS-00034,2023-06-01,11,7,148,73.5,4,4.23
CUS-00034,2023-07-01,11,7,142,66.8,1,4.73
CUS-00034,2023-08-01,11,6,174,70.7,2,4.72
CUS-00034,2023-09-01,11,6,81,70.9,1,4.28
CUS-00034,2023-10-01,11,7,209,65.1,3,4.24
CUS-00034,2023-11-01,11,6,162,60.6,4,3.78
CUS-00034,2023-12-01,11,6,157,60.4,2,4.27
CUS-00034,2024-01-01,11,6,121,61.6,1,4.07
CUS-00034,2024-02-01,11,6,140,69.2,4,3.83
CUS-00034,2024-03-01,11,6,118,71.7,0,4.14
CUS-00034,2024-04-01,11,7,174,82.6,1,4.62
CUS-00034,2024-05-01,11,7,92,75.7,2,4.03
CUS-00034,2024-06-01,11,7,144,70.1,2,4.64
CUS-00034,2024-07-01,11,7,60,73.4,0,4.33
CUS-00034,2024-08-01,11,7,201,69.8,1,4.3
CUS-00034,2024-09-01,12,8,183,63.9,4,4.24
CUS-00034,2024-10-01,12,8,184,81.3,0,4.67
CUS-00034,2024-11-01,12,8,184,68.0,2,4.23
CUS-00034,2024-12-01,12,8,103,70.4,0,4.24
CUS-00034,2025-01-01,12,8,154,75.7,2,4.64
CUS-00034,2025-02-01,12,7,74,67.0,2,4.43
CUS-00034,2025-03-01,12,7,97,72.1,0,4.12
CUS-00034,2025-04-01,12,8,243,68.5,2,3.92
CUS-00034,2025-05-01,12,7,187,71.0,1,3.68
CUS-00034,2025-06-01,12,6,102,55.8,1,3.91
CUS-00034,2025-07-01,12,7,138,66.2,0,4.52
CUS-00034,2025-08-01,12,6,54,69.9,0,4.06
CUS-00034,2025-09-01,12,6,167,68.3,2,3.7
CUS-00034,2025-10-01,17,8,81,58.0,2,4.18
CUS-00035,2023-03-01,31,23,489,75.3,3,4.26
CUS-00035,2023-04-01,31,21,648,76.4,2,4.19
CUS-00035,2023-05-01,31,20,319,77.0,1,4.66
CUS-00035,2023-06-01,31,20,316,65.2,2,4.28
CUS-00035,2023-07-01,31,19,320,74.0,0,4.06
CUS-00035,2023-08-01,31,18,541,83.4,2,4.06
CUS-00035,2023-09-01,31,17,289,62.5,0,4.16
CUS-00035,2023-10-01,31,15,243,58.3,1,4.46
CUS-00036,2023-03-01,44,27,451,59.1,2,3.8
CUS-00036,2023-04-01,44,29,704,67.2,2,3.86
CUS-00036,2023-05-01,31,21,605,58.0,4,3.97
CUS-00036,2023-06-01,31,19,588,68.1,1,3.82
CUS-00036,2023-07-01,31,19,403,68.0,1,4.1
CUS-00036,2023-08-01,31,19,173,55.2,3,3.53
CUS-00036,2023-09-01,31,21,385,62.5,3,3.85
CUS-00037,2023-03-01,172,112,3516,68.4,3,4.27
CUS-00037,2023-04-01,172,119,3017,69.2,1,4.33
CUS-00037,2023-05-01,172,113,900,69.7,1,3.92
CUS-00037,2023-06-01,172,114,3011,60.3,1,4.45
CUS-00037,2023-07-01,192,142,3458,65.4,1,4.19
CUS-00037,2023-08-01,192,144,2864,73.9,1,4.15
CUS-00037,2023-09-01,192,147,4656,68.7,0,4.16
CUS-00037,2023-10-01,192,146,4145,71.2,3,3.64
CUS-00037,2023-11-01,222,171,3297,62.5,2,3.81
CUS-00037,2023-12-01,222,175,2518,59.1,0,4.13
CUS-00037,2024-01-01,197,158,5349,77.1,1,4.41
CUS-00037,2024-02-01,197,163,3164,72.5,0,4.25
CUS-00037,2024-03-01,197,188,6281,76.5,1,4.4
CUS-00037,2024-04-01,197,177,6850,75.7,2,4.59
CUS-00037,2024-05-01,197,197,4783,75.0,3,4.3
CUS-00037,2024-06-01,197,197,6657,71.3,2,4.25
CUS-00037,2024-07-01,197,197,5101,94.2,1,4.64
CUS-00037,2024-08-01,197,192,5778,80.8,3,4.3
CUS-00037,2024-09-01,135,127,4878,80.5,4,3.82
CUS-00037,2024-10-01,135,123,1618,76.4,1,4.71
CUS-00037,2024-11-01,135,125,4346,77.1,1,4.3
CUS-00037,2024-12-01,135,116,2830,84.6,1,4.61
CUS-00037,2025-01-01,135,114,2032,77.9,2,4.67
CUS-00037,2025-02-01,135,112,3141,72.9,4,4.01
CUS-00037,2025-03-01,135,111,1256,64.3,1,3.97
CUS-00038,2023-03-01,44,27,623,60.5,0,4.32
CUS-00038,2023-04-01,44,28,450,70.6,1,4.15
CUS-00038,2023-05-01,44,25,268,65.2,2,4.24
CUS-00038,2023-06-01,44,28,879,70.4,0,4.04
CUS-00038,2023-07-01,44,29,236,71.5,1,4.08
CUS-00038,2023-08-01,44,30,624,74.9,4,4.2
CUS-00038,2023-09-01,44,32,645,79.1,0,4.25
CUS-00038,2023-10-01,44,29,795,64.9,2,4.09
