order_item_id,order_id,product_id,quantity,unit_price,discount_amount
OI0000558,O0000256,P00187,1,164.80,0.00
OI0000559,O0000257,P00030,1,99.97,0.00
OI0000560,O0000258,P00163,1,39.36,12.16
OI0000561,O0000259,P00144,2,174.00,106.56
OI0000562,O0000260,P00171,1,68.19,0.00
OI0000563,O0000260,P00018,1,62.01,29.73
OI0000564,O0000261,P00037,3,116.64,0.00
OI0000565,O0000262,P00028,1,31.99,7.65
OI0000566,O0000262,P00157,1,19.98,0.00
OI0000567,O0000263,P00162,2,63.36,0.00
OI0000568,O0000264,P00103,1,111.90,27.33
OI0000569,O0000265,P00024,2,35.49,0.00
OI0000570,O0000265,P00007,1,116.94,0.00
OI0000571,O0000265,P00015,1,66.55,0.00
OI0000572,O0000266,P00158,1,70.58,7.51
OI0000573,O0000266,P00045,2,70.92,67.18
OI0000574,O0000267,P00005,1,51.99,0.00
OI0000575,O0000267,P00107,2,109.03,0.00
OI0000576,O0000267,P00066,1,111.95,0.00
OI0000577,O0000268,P00045,1,70.92,0.00
OI0000578,O0000269,P00138,1,76.21,0.00
OI0000579,O0000270,P00059,1,129.93,0.00
OI0000580,O0000271,P00173,1,77.82,42.80
OI0000581,O0000271,P00190,2,189.90,31.22
OI0000582,O0000272,P00159,1,18.13,1.73
OI0000583,O0000273,P00019,1,65.52,0.00
OI0000584,O0000274,P00026,1,34.19,0.00
OI0000585,O0000274,P00181,2,235.91,53.22
OI0000586,O0000275,P00132,1,68.52,16.29
OI0000587,O0000275,P00118,1,26.40,0.00
OI0000588,O0000276,P00069,1,148.15,0.00
OI0000589,O0000276,P00132,1,68.52,1.95
OI0000590,O0000277,P00056,1,105.15,0.00
OI0000591,O0000278,P00153,1,34.78,0.00
OI0000592,O0000278,P00186,1,272.93,0.00
OI0000593,O0000278,P00027,1,31.13,0.00
OI0000594,O0000279,P00103,1,111.90,25.76
OI0000595,O0000279,P00093,1,161.57,29.24
OI0000596,O0000280,P00130,1,206.19,5.05
OI0000597,O0000281,P00120,1,97.95,0.00
OI0000598,O0000281,P00089,1,337.55,185.65
OI0000599,O0000281,P00190,1,189.90,67.76
OI0000600,O0000282,P00074,1,128.17,0.00
OI0000601,O0000282,P00064,2,93.30,48.16
OI0000602,O0000283,P00078,1,128.93,0.00
OI0000603,O0000283,P00094,1,384.95,0.00
OI0000604,O0000283,P00056,1,105.15,9.97
OI0000605,O0000283,P00062,1,120.05,0.00
OI0000606,O0000284,P00166,2,74.32,1.93
OI0000607,O0000284,P00150,1,59.37,0.00
OI0000608,O0000285,P00140,1,50.12,27.57
OI0000609,O0000286,P00120,1,97.95,0.00
OI0000610,O0000286,P00115,1,110.04,0.00
OI0000611,O0000286,P00126,1,33.23,0.00
OI0000612,O0000287,P00131,2,107.23,82.33
OI0000613,O0000287,P00178,1,226.66,0.00
OI0000614,O0000287,P00133,1,184.72,0.00
OI0000615,O0000288,P00035,1,131.59,0.00
OI0000616,O0000288,P00048,1,122.50,12.31
OI0000617,O0000289,P00086,1,263.09,45.36
OI0000618,O0000290,P00184,1,208.78,0.00
OI0000619,O0000291,P00039,1,25.56,0.00
OI0000620,O0000292,P00136,3,29.59,0.00
OI0000621,O0000292,P00025,4,125.94,54.76
OI0000622,O0000292,P00006,1,31.44,0.00
OI0000623,O0000293,P00011,2,133.12,0.00
OI0000624,O0000293,P00013,1,66.51,7.38
OI0000625,O0000294,P00172,1,93.79,0.00
OI0000626,O0000295,P00165,2,59.82,0.00
OI0000627,O0000295,P00171,1,68.19,0.00
OI0000628,O0000296,P00151,1,57.14,0.00
OI0000629,O0000297,P00152,1,28.36,0.00
OI0000630,O0000297,P00012,4,88.93,0.00
OI0000631,O0000297,P00106,1,104.67,16.09
OI0000632,O0000297,P00034,1,41.79,0.00
OI0000633,O0000298,P00088,1,384.21,0.00
OI0000634,O0000299,P00170,1,216.26,0.00
OI0000635,O0000299,P00177,3,276.02,0.00
OI0000636,O0000299,P00175,1,241.41,0.00
OI0000637,O0000300,P00037,1,116.64,0.00
OI0000638,O0000301,P00037,2,116.64,121.84
OI0000639,O0000301,P00111,1,166.13,0.00
OI0000640,O0000302,P00151,2,57.14,0.00
OI0000641,O0000303,P00176,1,169.90,33.39
OI0000642,O0000303,P00178,1,226.66,0.00
OI0000643,O0000304,P00181,1,235.91,0.00
OI0000644,O0000304,P00177,3,276.02,0.00
OI0000645,O0000304,P00178,1,226.66,60.13
OI0000646,O0000304,P00184,1,208.78,0.00
OI0000647,O0000304,P00116,1,38.00,0.00
OI0000648,O0000305,P00010,1,28.00,0.00
OI0000649,O0000306,P00084,1,208.44,0.00
OI0000650,O0000307,P00119,1,192.22,0.00
OI0000651,O0000308,P00079,1,67.74,0.00
OI0000652,O0000308,P00070,1,81.65,0.00
OI0000653,O0000308,P00068,1,106.66,51.39
OI0000654,O0000308,P00182,1,47.86,0.00
OI0000655,O0000309,P00022,1,40.61,11.66
OI0000656,O0000309,P00050,1,116.54,29.11
OI0000657,O0000309,P00023,1,49.85,0.00
OI0000658,O0000310,P00129,2,59.96,21.30
OI0000659,O0000310,P00047,1,95.89,0.86
OI0000660,O0000311,P00126,2,33.23,0.00
OI0000661,O0000312,P00124,1,30.80,0.65
OI0000662,O0000312,P00141,1,169.49,28.24
OI0000663,O0000313,P00021,2,52.72,0.00
OI0000664,O0000313,P00036,1,67.23,0.00
OI0000665,O0000313,P00104,1,175.32,10.19
OI0000666,O0000314,P00024,1,35.49,0.00
OI0000667,O0000315,P00015,1,66.55,0.00
OI0000668,O0000316,P00017,1,27.43,0.00
OI0000669,O0000316,P00107,1,109.03,0.00
OI0000670,O0000317,P00062,1,120.05,0.00
OI0000671,O0000317,P00005,1,51.99,15.12
OI0000672,O0000317,P00008,1,83.50,0.00
OI0000673,O0000318,P00116,1,38.00,12.18
OI0000674,O0000318,P00062,1,120.05,44.05
OI0000675,O0000318,P00062,1,120.05,35.64
OI0000676,O0000319,P00190,1,189.90,0.00
OI0000677,O0000319,P00053,1,103.71,24.73
OI0000678,O0000319,P00049,1,45.89,0.00
OI0000679,O0000319,P00182,1,47.86,2.52
OI0000680,O0000320,P00035,1,131.59,0.00
OI0000681,O0000320,P00174,1,211.86,0.00
OI0000682,O0000320,P00042,1,98.30,0.00
OI0000683,O0000320,P00139,1,53.02,11.25
OI0000684,O0000321,P00164,1,55.17,0.00
OI0000685,O0000321,P00131,1,107.23,13.26
OI0000686,O0000321,P00188,1,166.85,66.84
OI0000687,O0000322,P00021,1,52.72,3.64
OI0000688,O0000322,P00154,1,38.78,0.00
OI0000689,O0000322,P00005,2,51.99,18.97
OI0000690,O0000323,P00011,3,133.12,115.89
OI0000691,O0000324,P00003,1,32.59,0.00
OI0000692,O0000324,P00031,1,90.94,0.00
OI0000693,O0000324,P00092,1,209.32,0.00
OI0000694,O0000325,P00101,1,112.24,0.00
OI0000695,O0000325,P00175,1,241.41,103.59
OI0000696,O0000326,P00175,2,241.41,15.11
OI0000697,O0000326,P00012,3,88.93,52.90
OI0000698,O0000326,P00113,1,86.78,0.00
OI0000699,O0000327,P00185,1,245.75,0.00
OI0000700,O0000328,P00047,1,95.89,0.00
OI0000701,O0000328,P00024,1,35.49,0.00
OI0000702,O0000328,P00037,2,116.64,94.18
OI0000703,O0000328,P00151,1,57.14,18.63
OI0000704,O0000329,P00030,1,99.97,0.00
OI0000705,O0000330,P00039,1,25.56,0.00
OI0000706,O0000331,P00072,1,58.95,0.00
OI0000707,O0000332,P00032,1,34.46,5.49
OI0000708,O0000332,P00151,1,57.14,0.00
OI0000709,O0000332,P00027,1,31.13,0.00
OI0000710,O0000333,P00142,1,138.70,11.86
OI0000711,O0000333,P00043,1,107.20,0.00
OI0000712,O0000334,P00034,1,41.79,0.00
OI0000713,O0000335,P00141,1,169.49,53.98
OI0000714,O0000335,P00123,1,135.84,0.00
OI0000715,O0000336,P00009,1,73.72,15.89
OI0000716,O0000336,P00087,1,437.19,0.00
OI0000717,O0000336,P00024,1,35.49,0.00
OI0000718,O0000336,P00173,1,77.82,0.00
OI0000719,O0000337,P00050,3,116.54,0.00
OI0000720,O0000337,P00142,2,138.70,0.00
OI0000721,O0000338,P00159,1,18.13,3.96
OI0000722,O0000339,P00031,1,90.94,0.00
OI0000723,O0000339,P00006,3,31.44,17.57
OI0000724,O0000340,P00047,1,95.89,0.00
OI0000725,O0000341,P00100,1,386.68,212.67
OI0000726,O0000341,P00175,1,241.41,0.00
OI0000727,O0000341,P00095,1,396.85,124.02
OI0000728,O0000341,P00112,4,172.61,363.65
OI0000729,O0000342,P00031,1,90.94,0.00
OI0000730,O0000343,P00114,1,111.53,7.56
OI0000731,O0000343,P00129,1,59.96,9.19
OI0000732,O0000343,P00173,1,77.82,0.00
OI0000733,O0000344,P00124,1,30.80,13.41
OI0000734,O0000344,P00031,1,90.94,0.00
OI0000735,O0000344,P00043,4,107.20,0.00
OI0000736,O0000344,P00137,1,31.33,0.61
OI0000737,O0000344,P00114,1,111.53,0.00
OI0000738,O0000345,P00091,1,437.76,0.00
OI0000739,O0000345,P00167,3,59.63,0.00
OI0000740,O0000346,P00091,2,437.76,0.00
OI0000741,O0000347,P00029,2,116.07,0.00
OI0000742,O0000348,P00056,1,105.15,0.00
OI0000743,O0000348,P00058,1,156.81,0.00
OI0000744,O0000349,P00078,1,128.93,20.58
OI0000745,O0000350,P00045,1,70.92,0.00
OI0000746,O0000351,P00117,1,134.40,0.00
OI0000747,O0000352,P00107,1,109.03,0.00
OI0000748,O0000353,P00002,2,81.68,48.52
OI0000749,O0000353,P00173,1,77.82,4.89
OI0000750,O0000354,P00127,1,194.09,0.00
OI0000751,O0000355,P00108,1,119.88,0.00
OI0000752,O0000356,P00178,1,226.66,0.00
OI0000753,O0000356,P00073,2,79.76,0.00
OI0000754,O0000356,P00094,1,384.95,0.00
OI0000755,O0000356,P00020,1,131.49,0.00
OI0000756,O0000357,P00077,1,105.21,0.00
OI0000757,O0000358,P00024,1,35.49,8.31
OI0000758,O0000358,P00029,1,116.07,38.94
OI0000759,O0000359,P00007,1,116.94,0.00
OI0000760,O0000359,P00088,1,384.21,148.15
OI0000761,O0000360,P00162,1,63.36,0.00
OI0000762,O0000361,P00147,2,66.12,0.00
OI0000763,O0000361,P00003,1,32.59,13.55
OI0000764,O0000361,P00054,1,59.52,29.99
OI0000765,O0000361,P00147,1,66.12,33.65
OI0000766,O0000362,P00147,2,66.12,26.73
OI0000767,O0000363,P00009,1,73.72,0.00
OI0000768,O0000363,P00034,3,41.79,35.05
OI0000769,O0000363,P00015,2,66.55,45.04
OI0000770,O0000364,P00068,2,106.66,0.00
OI0000771,O0000365,P00172,1,93.79,10.80
OI0000772,O0000365,P00111,1,166.13,0.00
OI0000773,O0000366,P00047,1,95.89,0.00
OI0000774,O0000366,P00077,1,105.21,0.00
OI0000775,O0000366,P00124,1,30.80,0.00
OI0000776,O0000367,P00059,1,129.93,0.00
OI0000777,O0000367,P00186,2,272.93,0.00
OI0000778,O0000367,P00058,1,156.81,29.39
OI0000779,O0000368,P00076,1,83.39,24.31
OI0000780,O0000369,P00184,1,208.78,0.00
OI0000781,O0000369,P00049,4,45.89,0.00
OI0000782,O0000369,P00091,1,437.76,0.00
OI0000783,O0000369,P00009,1,73.72,0.00
OI0000784,O0000370,P00144,1,174.00,0.00
OI0000785,O0000371,P00041,1,125.23,0.00
OI0000786,O0000372,P00053,1,103.71,0.00
OI0000787,O0000372,P00035,2,131.59,0.00
OI0000788,O0000372,P00091,1,437.76,0.00
OI0000789,O0000372,P00101,1,112.24,0.00
OI0000790,O0000373,P00158,1,70.58,0.00
OI0000791,O0000374,P00129,1,59.96,11.90
OI0000792,O0000375,P00161,1,61.46,0.00
OI0000793,O0000375,P00104,2,175.32,47.23
OI0000794,O0000376,P00052,1,64.55,0.00
OI0000795,O0000377,P00166,1,74.32,0.00
OI0000796,O0000377,P00073,1,79.76,0.00
OI0000797,O0000377,P00034,1,41.79,1.06
OI0000798,O0000377,P00188,1,166.85,0.00
OI0000799,O0000377,P00151,1,57.14,10.43
OI0000800,O0000378,P00111,2,166.13,0.00
OI0000801,O0000378,P00087,1,437.19,0.00
OI0000802,O0000379,P00166,1,74.32,0.00
OI0000803,O0000380,P00030,1,99.97,0.00
OI0000804,O0000381,P00078,1,128.93,0.00
OI0000805,O0000382,P00055,1,40.68,0.00
OI0000806,O0000383,P00078,1,128.93,0.00
OI0000807,O0000383,P00061,1,44.28,0.00
OI0000808,O0000384,P00014,1,87.12,43.69
OI0000809,O0000384,P00108,1,119.88,41.24
OI0000810,O0000384,P00100,1,386.68,38.94
OI0000811,O0000384,P00015,1,66.55,0.00
OI0000812,O0000385,P00150,1,59.37,22.35
OI0000813,O0000385,P00102,1,243.13,0.00
OI0000814,O0000385,P00151,1,57.14,0.00
OI0000815,O0000385,P00092,1,209.32,85.24
OI0000816,O0000386,P00110,1,411.22,0.00
OI0000817,O0000386,P00085,2,166.79,0.00
OI0000818,O0000387,P00105,1,393.89,0.00
OI0000819,O0000387,P00107,1,109.03,17.07
OI0000820,O0000387,P00106,1,104.67,0.00
OI0000821,O0000387,P00111,1,166.13,72.38
OI0000822,O0000388,P00095,1,396.85,0.00
OI0000823,O0000388,P00061,3,44.28,0.00
OI0000824,O0000389,P00185,4,245.75,0.00
OI0000825,O0000389,P00014,1,87.12,0.00
OI0000826,O0000390,P00040,1,113.30,0.00
OI0000827,O0000391,P00053,1,103.71,12.71
OI0000828,O0000391,P00006,1,31.44,0.00
OI0000829,O0000391,P00076,1,83.39,0.00
OI0000830,O0000392,P00104,2,175.32,0.00
OI0000831,O0000392,P00089,1,337.55,0.00
OI0000832,O0000393,P00118,1,26.40,0.00
OI0000833,O0000393,P00176,1,169.90,43.09
OI0000834,O0000393,P00138,1,76.21,0.00
OI0000835,O0000394,P00113,1,86.78,0.00
OI0000836,O0000395,P00126,1,33.23,5.20
OI0000837,O0000395,P00132,1,68.52,0.00
OI0000838,O0000396,P00177,1,276.02,0.00
OI0000839,O0000396,P00060,1,139.31,0.00
OI0000840,O0000397,P00108,1,119.88,0.00
OI0000841,O0000397,P00075,2,51.74,27.81
OI0000842,O0000397,P00058,1,156.81,0.00
OI0000843,O0000397,P00061,1,44.28,0.00
OI0000844,O0000398,P00061,1,44.28,0.00
OI0000845,O0000398,P00056,1,105.15,0.00
OI0000846,O0000398,P00153,3,34.78,11.00
OI0000847,O0000399,P00058,1,156.81,0.00
OI0000848,O0000399,P00066,1,111.95,0.00
OI0000849,O0000400,P00022,1,40.61,0.00
OI0000850,O0000400,P00023,1,49.85,10.77
OI0000851,O0000400,P00101,1,112.24,0.00
OI0000852,O0000401,P00029,1,116.07,0.00
OI0000853,O0000401,P00006,1,31.44,0.00
OI0000854,O0000402,P00177,1,276.02,101.00
OI0000855,O0000402,P00101,1,112.24,26.79
OI0000856,O0000403,P00160,1,65.82,12.06
OI0000857,O0000404,P00148,1,75.06,0.00
OI0000858,O0000405,P00169,4,50.39,0.00
OI0000859,O0000405,P00160,2,65.82,0.00
OI0000860,O0000406,P00004,1,33.94,1.34
OI0000861,O0000406,P00007,1,116.94,30.09
OI0000862,O0000406,P00008,1,83.50,0.00
OI0000863,O0000407,P00182,2,47.86,0.00
OI0000864,O0000407,P00005,1,51.99,0.00
OI0000865,O0000407,P00003,1,32.59,10.14
OI0000866,O0000407,P00155,1,44.92,0.00
OI0000867,O0000408,P00129,1,59.96,11.02
OI0000868,O0000408,P00075,1,51.74,27.20
OI0000869,O0000409,P00130,1,206.19,0.00
OI0000870,O0000409,P00115,1,110.04,25.34
OI0000871,O0000409,P00132,1,68.52,18.31
OI0000872,O0000409,P00111,1,166.13,44.29
OI0000873,O0000410,P00034,1,41.79,20.95
OI0000874,O0000411,P00134,1,68.67,0.00
OI0000875,O0000411,P00190,1,189.90,51.41
OI0000876,O0000411,P00109,2,186.86,0.00
OI0000877,O0000411,P00102,1,243.13,36.98
OI0000878,O0000411,P00138,1,76.21,6.68
OI0000879,O0000412,P00120,1,97.95,23.92
OI0000880,O0000412,P00007,1,116.94,2.85
OI0000881,O0000413,P00019,1,65.52,0.00
OI0000882,O0000414,P00011,1,133.12,0.00
OI0000883,O0000415,P00041,1,125.23,0.00
OI0000884,O0000416,P00049,1,45.89,0.00
OI0000885,O0000416,P00112,1,172.61,0.00
OI0000886,O0000416,P00002,2,81.68,44.92
OI0000887,O0000417,P00152,1,28.36,6.88
OI0000888,O0000418,P00044,2,20.90,0.00
OI0000889,O0000419,P00150,2,59.37,0.34
OI0000890,O0000419,P00129,1,59.96,0.00
OI0000891,O0000420,P00089,1,337.55,40.37
OI0000892,O0000420,P00107,1,109.03,0.00
OI0000893,O0000421,P00169,1,50.39,20.14
OI0000894,O0000422,P00183,1,274.44,0.00
OI0000895,O0000423,P00133,1,184.72,0.00
OI0000896,O0000423,P00093,1,161.57,33.87
OI0000897,O0000423,P00183,1,274.44,75.69
OI0000898,O0000424,P00027,1,31.13,0.00
OI0000899,O0000425,P00067,1,78.15,0.00
OI0000900,O0000426,P00016,2,54.64,20.81
OI0000901,O0000427,P00129,1,59.96,0.00
OI0000902,O0000427,P00022,2,40.61,16.08
OI0000903,O0000428,P00017,1,27.43,0.00
OI0000904,O0000429,P00005,1,51.99,0.00
OI0000905,O0000430,P00106,1,104.67,0.00
OI0000906,O0000430,P00133,1,184.72,39.22
OI0000907,O0000430,P00029,1,116.07,0.00
OI0000908,O0000431,P00024,1,35.49,9.00
OI0000909,O0000432,P00008,2,83.50,0.00
OI0000910,O0000433,P00117,1,134.40,0.00
OI0000911,O0000433,P00002,3,81.68,0.00
OI0000912,O0000433,P00116,1,38.00,0.00
OI0000913,O0000434,P00186,1,272.93,0.00
OI0000914,O0000435,P00189,1,180.08,52.31
OI0000915,O0000436,P00133,1,184.72,23.11
OI0000916,O0000437,P00042,1,98.30,23.90
OI0000917,O0000437,P00028,1,31.99,9.91
OI0000918,O0000438,P00092,1,209.32,0.00
OI0000919,O0000438,P00029,2,116.07,0.00
OI0000920,O0000439,P00181,1,235.91,0.00
OI0000921,O0000440,P00026,1,34.19,7.79
OI0000922,O0000440,P00182,2,47.86,41.50
OI0000923,O0000440,P00136,1,29.59,2.51
OI0000924,O0000440,P00178,1,226.66,59.29
OI0000925,O0000440,P00043,1,107.20,0.00
OI0000926,O0000441,P00165,1,59.82,7.73
OI0000927,O0000442,P00161,1,61.46,0.00
OI0000928,O0000443,P00146,1,45.85,16.52
OI0000929,O0000443,P00091,1,437.76,79.45
OI0000930,O0000443,P00152,1,28.36,0.00
OI0000931,O0000444,P00153,1,34.78,0.00
OI0000932,O0000444,P00181,3,235.91,0.00
OI0000933,O0000444,P00148,1,75.06,27.56
OI0000934,O0000444,P00005,1,51.99,0.00
OI0000935,O0000445,P00163,1,39.36,0.00
OI0000936,O0000445,P00063,1,36.53,0.00
OI0000937,O0000445,P00059,2,129.93,18.71
OI0000938,O0000445,P00170,1,216.26,0.00
OI0000939,O0000445,P00024,1,35.49,0.00
OI0000940,O0000446,P00065,1,94.68,0.00
OI0000941,O0000447,P00005,1,51.99,0.00
OI0000942,O0000447,P00064,1,93.30,0.00
OI0000943,O0000448,P00093,1,161.57,0.00
OI0000944,O0000448,P00169,1,50.39,11.35
OI0000945,O0000448,P00097,1,260.61,0.00
OI0000946,O0000448,P00024,1,35.49,0.00
OI0000947,O0000449,P00110,1,411.22,0.00
OI0000948,O0000449,P00104,1,175.32,0.00
OI0000949,O0000450,P00085,1,166.79,0.00
OI0000950,O0000451,P00103,1,111.90,0.00
OI0000951,O0000451,P00139,1,53.02,0.00
OI0000952,O0000452,P00185,1,245.75,0.00
OI0000953,O0000452,P00178,1,226.66,0.00
OI0000954,O0000453,P00058,1,156.81,12.59
OI0000955,O0000453,P00002,1,81.68,0.00
OI0000956,O0000453,P00158,1,70.58,4.69
OI0000957,O0000453,P00136,1,29.59,0.00
OI0000958,O0000454,P00188,1,166.85,0.00
OI0000959,O0000455,P00147,1,66.12,0.00
OI0000960,O0000455,P00061,1,44.28,0.00
OI0000961,O0000456,P00100,1,386.68,0.00
OI0000962,O0000457,P00028,1,31.99,0.00
OI0000963,O0000457,P00105,3,393.89,0.00
OI0000964,O0000457,P00064,1,93.30,0.00
OI0000965,O0000457,P00169,1,50.39,10.98
OI0000966,O0000458,P00055,3,40.68,19.65
OI0000967,O0000459,P00181,1,235.91,39.30
OI0000968,O0000459,P00011,1,133.12,0.00
OI0000969,O0000459,P00019,1,65.52,0.00
OI0000970,O0000459,P00053,2,103.71,0.00
OI0000971,O0000459,P00041,1,125.23,36.57
OI0000972,O0000460,P00006,3,31.44,25.18
OI0000973,O0000460,P00014,1,87.12,29.30
OI0000974,O0000461,P00021,1,52.72,0.00
OI0000975,O0000462,P00032,2,34.46,0.00
OI0000976,O0000463,P00161,1,61.46,0.00
OI0000977,O0000463,P00131,2,107.23,0.00
OI0000978,O0000463,P00040,1,113.30,0.00
OI0000979,O0000463,P00148,1,75.06,16.48
OI0000980,O0000464,P00155,1,44.92,9.93
OI0000981,O0000465,P00158,1,70.58,0.00
OI0000982,O0000465,P00147,1,66.12,13.76
OI0000983,O0000465,P00024,1,35.49,0.00
OI0000984,O0000465,P00160,1,65.82,0.00
OI0000985,O0000466,P00151,1,57.14,0.00
OI0000986,O0000467,P00179,1,49.48,0.00
OI0000987,O0000467,P00097,1,260.61,0.00
OI0000988,O0000468,P00007,1,116.94,0.00
OI0000989,O0000468,P00110,4,411.22,0.00
OI0000990,O0000468,P00159,1,18.13,0.00
OI0000991,O0000469,P00006,1,31.44,0.00
OI0000992,O0000469,P00025,1,125.94,0.00
OI0000993,O0000469,P00068,1,106.66,0.00
OI0000994,O0000470,P00098,1,126.60,0.00
OI0000995,O0000470,P00102,1,243.13,0.00
OI0000996,O0000470,P00094,1,384.95,68.14
OI0000997,O0000471,P00098,1,126.60,0.00
OI0000998,O0000472,P00166,2,74.32,0.00
OI0000999,O0000473,P00152,1,28.36,1.72
OI0001000,O0000474,P00014,1,87.12,0.00
OI0001001,O0000474,P00087,2,437.19,0.00
OI0001002,O0000475,P00147,1,66.12,0.00
OI0001003,O0000475,P00002,1,81.68,0.00
OI0001004,O0000476,P00040,1,113.30,0.00
OI0001005,O0000476,P00012,1,88.93,0.00
OI0001006,O0000477,P00084,2,208.44,106.39
OI0001007,O0000477,P00094,1,384.95,0.00
OI0001008,O0000477,P00008,4,83.50,0.00
OI0001009,O0000478,P00062,1,120.05,0.00
OI0001010,O0000479,P00149,1,72.73,0.00
OI0001011,O0000480,P00146,1,45.85,0.00
OI0001012,O0000480,P00162,1,63.36,0.00
OI0001013,O0000481,P00028,1,31.99,0.00
OI0001014,O0000482,P00001,1,38.97,0.00
OI0001015,O0000483,P00182,2,47.86,39.49
OI0001016,O0000483,P00160,1,65.82,16.71
OI0001017,O0000483,P00185,1,245.75,0.00
OI0001018,O0000483,P00153,1,34.78,0.00
OI0001019,O0000484,P00074,1,128.17,0.00
OI0001020,O0000484,P00070,2,81.65,0.00
OI0001021,O0000484,P00187,1,164.80,0.00
OI0001022,O0000485,P00074,1,128.17,0.00
OI0001023,O0000486,P00148,1,75.06,0.00
OI0001024,O0000487,P00110,1,411.22,0.00
OI0001025,O0000488,P00149,1,72.73,0.00
OI0001026,O0000488,P00024,1,35.49,13.77
OI0001027,O0000488,P00104,1,175.32,0.00
OI0001028,O0000489,P00139,1,53.02,16.25
OI0001029,O0000490,P00051,1,43.18,0.00
OI0001030,O0000490,P00102,1,243.13,80.31
OI0001031,O0000491,P00075,1,51.74,0.00
OI0001032,O0000492,P00037,1,116.64,17.61
OI0001033,O0000492,P00018,1,62.01,0.00
OI0001034,O0000492,P00009,1,73.72,2.60
OI0001035,O0000492,P00050,1,116.54,0.00
OI0001036,O0000493,P00087,1,437.19,0.00
OI0001037,O0000493,P00099,1,472.93,0.00
OI0001038,O0000493,P00099,1,472.93,29.09
OI0001039,O0000494,P00122,1,54.16,0.00
OI0001040,O0000494,P00106,1,104.67,0.00
OI0001041,O0000495,P00084,1,208.44,0.00
OI0001042,O0000495,P00108,1,119.88,0.00
OI0001043,O0000495,P00108,1,119.88,0.00
OI0001044,O0000496,P00030,2,99.97,0.00
OI0001045,O0000497,P00147,1,66.12,0.00
OI0001046,O0000497,P00090,1,290.67,0.00
OI0001047,O0000497,P00002,1,81.68,0.00
OI0001048,O0000498,P00005,2,51.99,0.00
OI0001049,O0000498,P00161,1,61.46,24.31
OI0001050,O0000499,P00121,1,95.77,0.00
OI0001051,O0000499,P00103,1,111.90,0.00
OI0001052,O0000499,P00044,2,20.90,10.55
OI0001053,O0000500,P00016,1,54.64,12.86
OI0001054,O0000501,P00044,1,20.90,0.00
OI0001055,O0000501,P00129,3,59.96,28.71
OI0001056,O0000501,P00077,1,105.21,0.00
OI0001057,O0000502,P00157,3,19.98,0.00
OI0001058,O0000502,P00133,1,184.72,0.00
OI0001059,O0000502,P00153,1,34.78,0.00
OI0001060,O0000502,P00161,1,61.46,0.00
OI0001061,O0000503,P00020,3,131.49,0.00
OI0001062,O0000504,P00013,2,66.51,0.00
OI0001063,O0000504,P00108,4,119.88,0.00
OI0001064,O0000504,P00124,2,30.80,0.00
OI0001065,O0000505,P00021,1,52.72,0.00
OI0001066,O0000505,P00095,1,396.85,0.00
OI0001067,O0000505,P00147,1,66.12,0.00
OI0001068,O0000505,P00097,2,260.61,0.00
OI0001069,O0000506,P00033,3,44.67,14.18
OI0001070,O0000506,P00051,1,43.18,0.00
OI0001071,O0000507,P00120,2,97.95,0.00
OI0001072,O0000508,P00118,1,26.40,5.88
OI0001073,O0000508,P00175,1,241.41,0.00
OI0001074,O0000509,P00094,1,384.95,0.00
OI0001075,O0000509,P00131,1,107.23,33.62
OI0001076,O0000509,P00077,1,105.21,0.00
OI0001077,O0000510,P00132,1,68.52,0.00
OI0001078,O0000510,P00130,1,206.19,50.00
OI0001079,O0000510,P00115,1,110.04,15.21
OI0001080,O0000511,P00136,1,29.59,5.29
OI0001081,O0000512,P00086,1,263.09,8.52
OI0001082,O0000513,P00188,1,166.85,35.76
OI0001083,O0000514,P00021,1,52.72,14.00
OI0001084,O0000514,P00013,1,66.51,0.00
OI0001085,O0000514,P00001,1,38.97,0.00
OI0001086,O0000515,P00133,2,184.72,0.00
OI0001087,O0000516,P00050,1,116.54,0.00
OI0001088,O0000516,P00176,1,169.90,0.00
OI0001089,O0000516,P00054,1,59.52,0.00
OI0001090,O0000517,P00059,1,129.93,0.00
OI0001091,O0000518,P00079,1,67.74,12.72
OI0001092,O0000519,P00090,1,290.67,0.00
OI0001093,O0000520,P00124,1,30.80,14.63
OI0001094,O0000521,P00092,1,209.32,8.46
OI0001095,O0000521,P00077,3,105.21,34.59
OI0001096,O0000522,P00031,1,90.94,15.64
OI0001097,O0000522,P00029,1,116.07,47.72
OI0001098,O0000523,P00052,1,64.55,0.00
OI0001099,O0000524,P00145,1,66.69,0.00
OI0001100,O0000524,P00164,1,55.17,4.20
OI0001101,O0000524,P00008,1,83.50,12.96
OI0001102,O0000525,P00151,3,57.14,68.36
OI0001103,O0000525,P00009,1,73.72,18.26
OI0001104,O0000525,P00061,1,44.28,1.56
OI0001105,O0000525,P00076,1,83.39,0.00
OI0001106,O0000526,P00006,2,31.44,0.00
OI0001107,O0000526,P00047,1,95.89,0.00
OI0001108,O0000527,P00012,1,88.93,0.00
OI0001109,O0000527,P00136,1,29.59,4.62
OI0001110,O0000528,P00136,1,29.59,0.00
OI0001111,O0000528,P00022,1,40.61,0.00
OI0001112,O0000529,P00141,1,169.49,38.24
OI0001113,O0000529,P00143,2,21.76,0.00
OI0001114,O0000530,P00027,1,31.13,0.00
OI0001115,O0000530,P00047,1,95.89,0.00
