spend_date,channel,campaign,spend,impressions,clicks
2024-02-14,Paid Search,Paid - Brand,18.99,996,21
2024-02-15,Paid Search,Paid - Brand,18.99,1116,21
2024-02-16,Paid Search,Paid - Brand,18.99,1195,19
2024-02-17,Paid Search,Paid - Brand,13.67,476,13
2024-02-18,Paid Search,Paid - Brand,13.67,391,13
2024-02-19,Paid Search,Paid - Brand,18.99,1422,21
2024-02-20,Paid Search,Paid - Brand,18.99,935,20
2024-02-21,Paid Search,Paid - Brand,18.99,1344,21
2024-02-22,Paid Search,Paid - Brand,18.99,1056,20
2024-02-23,Paid Search,Paid - Brand,18.99,1267,21
2024-02-24,Paid Search,Paid - Brand,13.67,819,14
2024-02-25,Paid Search,Paid - Brand,13.67,1030,15
2024-02-26,Paid Search,Paid - Brand,18.99,753,20
2024-02-27,Paid Search,Paid - Brand,18.99,1086,20
2024-02-28,Paid Search,Paid - Brand,18.99,1301,20
2024-02-29,Paid Search,Paid - Brand,18.99,1317,20
2024-02-01,Paid Search,Paid - Generic,15.26,582,14
2024-02-02,Paid Search,Paid - Generic,15.26,1129,16
2024-02-03,Paid Search,Paid - Generic,10.99,501,10
2024-02-04,Paid Search,Paid - Generic,10.99,338,11
2024-02-05,Paid Search,Paid - Generic,15.26,1057,16
2024-02-06,Paid Search,Paid - Generic,15.26,1132,16
2024-02-07,Paid Search,Paid - Generic,15.26,532,17
2024-02-08,Paid Search,Paid - Generic,15.26,1055,17
2024-02-09,Paid Search,Paid - Generic,15.26,490,17
2024-02-10,Paid Search,Paid - Generic,10.99,316,10
2024-02-11,Paid Search,Paid - Generic,10.99,476,11
2024-02-12,Paid Search,Paid - Generic,15.26,715,15
2024-02-13,Paid Search,Paid - Generic,15.26,1189,17
2024-02-14,Paid Search,Paid - Generic,15.26,972,14
2024-02-15,Paid Search,Paid - Generic,15.26,635,17
2024-02-16,Paid Search,Paid - Generic,15.26,860,14
2024-02-17,Paid Search,Paid - Generic,10.99,646,12
2024-02-18,Paid Search,Paid - Generic,10.99,586,10
2024-02-19,Paid Search,Paid - Generic,15.26,967,16
2024-02-20,Paid Search,Paid - Generic,15.26,689,16
2024-02-21,Paid Search,Paid - Generic,15.26,1075,17
2024-02-22,Paid Search,Paid - Generic,15.26,502,15
2024-02-23,Paid Search,Paid - Generic,15.26,602,16
2024-02-24,Paid Search,Paid - Generic,10.99,428,12
2024-02-25,Paid Search,Paid - Generic,10.99,353,12
2024-02-26,Paid Search,Paid - Generic,15.26,830,15
2024-02-27,Paid Search,Paid - Generic,15.26,775,17
2024-02-28,Paid Search,Paid - Generic,15.26,737,17
2024-02-29,Paid Search,Paid - Generic,15.26,1129,17
2024-02-01,Paid Search,Paid - Shopping,13.63,498,14
2024-02-02,Paid Search,Paid - Shopping,13.63,832,13
2024-02-03,Paid Search,Paid - Shopping,9.81,564,10
2024-02-04,Paid Search,Paid - Shopping,9.81,525,10
2024-02-05,Paid Search,Paid - Shopping,13.63,834,15
2024-02-06,Paid Search,Paid - Shopping,13.63,714,14
2024-02-07,Paid Search,Paid - Shopping,13.63,478,15
2024-02-08,Paid Search,Paid - Shopping,13.63,872,13
2024-02-09,Paid Search,Paid - Shopping,13.63,902,15
2024-02-10,Paid Search,Paid - Shopping,9.81,445,9
2024-02-11,Paid Search,Paid - Shopping,9.81,311,10
2024-02-12,Paid Search,Paid - Shopping,13.63,950,15
2024-02-13,Paid Search,Paid - Shopping,13.63,631,14
2024-02-14,Paid Search,Paid - Shopping,13.63,762,13
2024-02-15,Paid Search,Paid - Shopping,13.63,427,15
2024-02-16,Paid Search,Paid - Shopping,13.63,553,14
2024-02-17,Paid Search,Paid - Shopping,9.81,362,9
2024-02-18,Paid Search,Paid - Shopping,9.81,533,10
2024-02-19,Paid Search,Paid - Shopping,13.63,654,14
2024-02-20,Paid Search,Paid - Shopping,13.63,437,15
2024-02-21,Paid Search,Paid - Shopping,13.63,1072,15
2024-02-22,Paid Search,Paid - Shopping,13.63,624,13
2024-02-23,Paid Search,Paid - Shopping,13.63,679,15
2024-02-24,Paid Search,Paid - Shopping,9.81,431,9
2024-02-25,Paid Search,Paid - Shopping,9.81,635,10
2024-02-26,Paid Search,Paid - Shopping,13.63,852,13
2024-02-27,Paid Search,Paid - Shopping,13.63,636,15
2024-02-28,Paid Search,Paid - Shopping,13.63,781,13
2024-02-29,Paid Search,Paid - Shopping,13.63,1033,15
2024-02-01,Paid Social,Paid - Prospecting,10.42,1625,25
2024-02-02,Paid Social,Paid - Prospecting,10.42,1075,23
2024-02-03,Paid Social,Paid - Prospecting,7.50,750,18
2024-02-04,Paid Social,Paid - Prospecting,7.50,1019,18
2024-02-05,Paid Social,Paid - Prospecting,10.42,1419,22
2024-02-06,Paid Social,Paid - Prospecting,10.42,773,25
2024-02-07,Paid Social,Paid - Prospecting,10.42,1600,23
2024-02-08,Paid Social,Paid - Prospecting,10.42,1099,25
2024-02-09,Paid Social,Paid - Prospecting,10.42,930,26
2024-02-10,Paid Social,Paid - Prospecting,7.50,561,16
2024-02-11,Paid Social,Paid - Prospecting,7.50,730,16
2024-02-12,Paid Social,Paid - Prospecting,10.42,1482,25
2024-02-13,Paid Social,Paid - Prospecting,10.42,1232,22
2024-02-14,Paid Social,Paid - Prospecting,10.42,1045,22
2024-02-15,Paid Social,Paid - Prospecting,10.42,1055,24
2024-02-16,Paid Social,Paid - Prospecting,10.42,1646,23
2024-02-17,Paid Social,Paid - Prospecting,7.50,812,16
2024-02-18,Paid Social,Paid - Prospecting,7.50,642,19
2024-02-19,Paid Social,Paid - Prospecting,10.42,1020,24
2024-02-20,Paid Social,Paid - Prospecting,10.42,1287,23
2024-02-21,Paid Social,Paid - Prospecting,10.42,946,22
2024-02-22,Paid Social,Paid - Prospecting,10.42,1312,22
2024-02-23,Paid Social,Paid - Prospecting,10.42,1336,25
2024-02-24,Paid Social,Paid - Prospecting,7.50,1086,17
2024-02-25,Paid Social,Paid - Prospecting,7.50,750,18
2024-02-26,Paid Social,Paid - Prospecting,10.42,1586,25
2024-02-27,Paid Social,Paid - Prospecting,10.42,1510,26
2024-02-28,Paid Social,Paid - Prospecting,10.42,1263,23
2024-02-29,Paid Social,Paid - Prospecting,10.42,1180,27
2024-02-01,Paid Social,Paid - Retargeting,10.61,1030,23
2024-02-02,Paid Social,Paid - Retargeting,10.61,1733,26
2024-02-03,Paid Social,Paid - Retargeting,7.64,482,16
2024-02-04,Paid Social,Paid - Retargeting,7.64,1196,17
2024-02-05,Paid Social,Paid - Retargeting,10.61,1485,23
2024-02-06,Paid Social,Paid - Retargeting,10.61,1381,26
2024-02-07,Paid Social,Paid - Retargeting,10.61,1552,27
2024-02-08,Paid Social,Paid - Retargeting,10.61,1632,23
2024-02-09,Paid Social,Paid - Retargeting,10.61,1486,26
2024-02-10,Paid Social,Paid - Retargeting,7.64,548,16
2024-02-11,Paid Social,Paid - Retargeting,7.64,1192,18
2024-02-12,Paid Social,Paid - Retargeting,10.61,1270,24
2024-02-13,Paid Social,Paid - Retargeting,10.61,919,25
2024-02-14,Paid Social,Paid - Retargeting,10.61,1028,22
2024-02-15,Paid Social,Paid - Retargeting,10.61,967,24
2024-02-16,Paid Social,Paid - Retargeting,10.61,877,24
2024-02-17,Paid Social,Paid - Retargeting,7.64,632,17
2024-02-18,Paid Social,Paid - Retargeting,7.64,1399,19
2024-02-19,Paid Social,Paid - Retargeting,10.61,1424,24
2024-02-20,Paid Social,Paid - Retargeting,10.61,1641,27
2024-02-21,Paid Social,Paid - Retargeting,10.61,1215,23
2024-02-22,Paid Social,Paid - Retargeting,10.61,864,27
2024-02-23,Paid Social,Paid - Retargeting,10.61,1841,25
2024-02-24,Paid Social,Paid - Retargeting,7.64,975,17
2024-02-25,Paid Social,Paid - Retargeting,7.64,451,16
2024-02-26,Paid Social,Paid - Retargeting,10.61,1638,25
2024-02-27,Paid Social,Paid - Retargeting,10.61,1251,26
2024-02-28,Paid Social,Paid - Retargeting,10.61,1594,22
2024-02-29,Paid Social,Paid - Retargeting,10.61,1061,27
2024-02-01,Paid Social,Paid - Creator,12.00,1933,31
2024-02-02,Paid Social,Paid - Creator,12.00,1677,29
2024-02-03,Paid Social,Paid - Creator,8.64,1329,19
2024-02-04,Paid Social,Paid - Creator,8.64,997,18
2024-02-05,Paid Social,Paid - Creator,12.00,1619,27
2024-02-06,Paid Social,Paid - Creator,12.00,1694,27
2024-02-07,Paid Social,Paid - Creator,12.00,846,27
2024-02-08,Paid Social,Paid - Creator,12.00,1508,31
2024-02-09,Paid Social,Paid - Creator,12.00,1847,29
2024-02-10,Paid Social,Paid - Creator,8.64,784,19
2024-02-11,Paid Social,Paid - Creator,8.64,1336,19
2024-02-12,Paid Social,Paid - Creator,12.00,2011,29
2024-02-13,Paid Social,Paid - Creator,12.00,1233,26
2024-02-14,Paid Social,Paid - Creator,12.00,1302,26
2024-02-15,Paid Social,Paid - Creator,12.00,1473,30
2024-02-16,Paid Social,Paid - Creator,12.00,2035,29
2024-02-17,Paid Social,Paid - Creator,8.64,841,22
2024-02-18,Paid Social,Paid - Creator,8.64,972,22
2024-02-19,Paid Social,Paid - Creator,12.00,1280,26
2024-02-20,Paid Social,Paid - Creator,12.00,1363,26
2024-02-21,Paid Social,Paid - Creator,12.00,1905,28
2024-02-22,Paid Social,Paid - Creator,12.00,1051,29
2024-02-23,Paid Social,Paid - Creator,12.00,1419,29
2024-02-24,Paid Social,Paid - Creator,8.64,977,22
2024-02-25,Paid Social,Paid - Creator,8.64,1102,19
2024-02-26,Paid Social,Paid - Creator,12.00,1938,29
2024-02-27,Paid Social,Paid - Creator,12.00,947,29
2024-02-28,Paid Social,Paid - Creator,12.00,1283,26
2024-02-29,Paid Social,Paid - Creator,12.00,1522,29
2024-02-01,Affiliate,Affiliate - Cashback,21.59,1667,34
2024-02-02,Affiliate,Affiliate - Cashback,21.59,1532,33
2024-02-03,Affiliate,Affiliate - Cashback,15.55,1064,21
2024-02-04,Affiliate,Affiliate - Cashback,15.55,818,22
2024-02-05,Affiliate,Affiliate - Cashback,21.59,1737,34
2024-02-06,Affiliate,Affiliate - Cashback,21.59,959,29
2024-02-07,Affiliate,Affiliate - Cashback,21.59,971,34
2024-02-08,Affiliate,Affiliate - Cashback,21.59,1582,33
2024-02-09,Affiliate,Affiliate - Cashback,21.59,1074,30
2024-02-10,Affiliate,Affiliate - Cashback,15.55,854,22
2024-02-11,Affiliate,Affiliate - Cashback,15.55,906,22
2024-02-12,Affiliate,Affiliate - Cashback,21.59,2076,33
2024-02-13,Affiliate,Affiliate - Cashback,21.59,1829,29
2024-02-14,Affiliate,Affiliate - Cashback,21.59,1101,29
2024-02-15,Affiliate,Affiliate - Cashback,21.59,2451,34
2024-02-16,Affiliate,Affiliate - Cashback,21.59,2258,34
2024-02-17,Affiliate,Affiliate - Cashback,15.55,697,21
2024-02-18,Affiliate,Affiliate - Cashback,15.55,928,23
2024-02-19,Affiliate,Affiliate - Cashback,21.59,1104,29
2024-02-20,Affiliate,Affiliate - Cashback,21.59,2489,34
2024-02-21,Affiliate,Affiliate - Cashback,21.59,905,29
2024-02-22,Affiliate,Affiliate - Cashback,21.59,1276,28
2024-02-23,Affiliate,Affiliate - Cashback,21.59,1455,33
2024-02-24,Affiliate,Affiliate - Cashback,15.55,1511,21
2024-02-25,Affiliate,Affiliate - Cashback,15.55,689,20
2024-02-26,Affiliate,Affiliate - Cashback,21.59,1299,29
2024-02-27,Affiliate,Affiliate - Cashback,21.59,1158,34
2024-02-28,Affiliate,Affiliate - Cashback,21.59,974,30
2024-02-29,Affiliate,Affiliate - Cashback,21.59,2131,32
2024-02-01,Affiliate,Affiliate - Content,16.19,967,22
2024-02-02,Affiliate,Affiliate - Content,16.19,1478,24
2024-02-03,Affiliate,Affiliate - Content,11.66,803,17
2024-02-04,Affiliate,Affiliate - Content,11.66,721,18
2024-02-05,Affiliate,Affiliate - Content,16.19,954,26
2024-02-06,Affiliate,Affiliate - Content,16.19,740,23
2024-02-07,Affiliate,Affiliate - Content,16.19,1475,25
2024-02-08,Affiliate,Affiliate - Content,16.19,735,26
2024-02-09,Affiliate,Affiliate - Content,16.19,1554,26
2024-02-10,Affiliate,Affiliate - Content,11.66,980,16
2024-02-11,Affiliate,Affiliate - Content,11.66,1075,17
2024-02-12,Affiliate,Affiliate - Content,16.19,1030,25
2024-02-13,Affiliate,Affiliate - Content,16.19,1537,21
2024-02-14,Affiliate,Affiliate - Content,16.19,745,22
2024-02-15,Affiliate,Affiliate - Content,16.19,1086,23
2024-02-16,Affiliate,Affiliate - Content,16.19,799,21
2024-02-17,Affiliate,Affiliate - Content,11.66,1263,18
2024-02-18,Affiliate,Affiliate - Content,11.66,730,15
2024-02-19,Affiliate,Affiliate - Content,16.19,1573,25
2024-02-20,Affiliate,Affiliate - Content,16.19,1018,23
2024-02-21,Affiliate,Affiliate - Content,16.19,1730,26
2024-02-22,Affiliate,Affiliate - Content,16.19,833,25
2024-02-23,Affiliate,Affiliate - Content,16.19,1284,22
2024-02-24,Affiliate,Affiliate - Content,11.66,968,18
2024-02-25,Affiliate,Affiliate - Content,11.66,895,15
2024-02-26,Affiliate,Affiliate - Content,16.19,863,24
2024-02-27,Affiliate,Affiliate - Content,16.19,632,22
2024-02-28,Affiliate,Affiliate - Content,16.19,737,24
2024-02-29,Affiliate,Affiliate - Content,16.19,1630,24
2024-02-01,Affiliate,Affiliate - Voucher,18.83,1053,30
2024-02-02,Affiliate,Affiliate - Voucher,18.83,1591,26
2024-02-03,Affiliate,Affiliate - Voucher,13.56,1263,21
2024-02-04,Affiliate,Affiliate - Voucher,13.56,1026,18
2024-02-05,Affiliate,Affiliate - Voucher,18.83,1027,27
2024-02-06,Affiliate,Affiliate - Voucher,18.83,1151,26
2024-02-07,Affiliate,Affiliate - Voucher,18.83,1857,27
2024-02-08,Affiliate,Affiliate - Voucher,18.83,1706,26
2024-02-09,Affiliate,Affiliate - Voucher,18.83,1027,28
2024-02-10,Affiliate,Affiliate - Voucher,13.56,709,19
2024-02-11,Affiliate,Affiliate - Voucher,13.56,786,20
2024-02-12,Affiliate,Affiliate - Voucher,18.83,1812,30
2024-02-13,Affiliate,Affiliate - Voucher,18.83,1613,27
2024-02-14,Affiliate,Affiliate - Voucher,18.83,1346,29
2024-02-15,Affiliate,Affiliate - Voucher,18.83,1476,26
2024-02-16,Affiliate,Affiliate - Voucher,18.83,883,27
2024-02-17,Affiliate,Affiliate - Voucher,13.56,993,21
2024-02-18,Affiliate,Affiliate - Voucher,13.56,950,18
2024-02-19,Affiliate,Affiliate - Voucher,18.83,1758,25
2024-02-20,Affiliate,Affiliate - Voucher,18.83,937,25
2024-02-21,Affiliate,Affiliate - Voucher,18.83,1563,27
2024-02-22,Affiliate,Affiliate - Voucher,18.83,1251,26
2024-02-23,Affiliate,Affiliate - Voucher,18.83,1238,25
2024-02-24,Affiliate,Affiliate - Voucher,13.56,1328,21
2024-02-25,Affiliate,Affiliate - Voucher,13.56,756,21
2024-02-26,Affiliate,Affiliate - Voucher,18.83,1339,27
2024-02-27,Affiliate,Affiliate - Voucher,18.83,815,25
2024-02-28,Affiliate,Affiliate - Voucher,18.83,1059,26
2024-02-29,Affiliate,Affiliate - Voucher,18.83,1530,26
2024-02-01,Email & CRM,Email - Lifecycle,1.75,487,15
2024-02-02,Email & CRM,Email - Lifecycle,1.75,592,13
2024-02-03,Email & CRM,Email - Lifecycle,1.26,472,10
2024-02-04,Email & CRM,Email - Lifecycle,1.26,283,9
2024-02-05,Email & CRM,Email - Lifecycle,1.75,973,15
2024-02-06,Email & CRM,Email - Lifecycle,1.75,985,14
2024-02-07,Email & CRM,Email - Lifecycle,1.75,977,14
2024-02-08,Email & CRM,Email - Lifecycle,1.75,766,14
2024-02-09,Email & CRM,Email - Lifecycle,1.75,717,13
2024-02-10,Email & CRM,Email - Lifecycle,1.26,646,11
2024-02-11,Email & CRM,Email - Lifecycle,1.26,473,10
2024-02-12,Email & CRM,Email - Lifecycle,1.75,559,14
2024-02-13,Email & CRM,Email - Lifecycle,1.75,399,13
2024-02-14,Email & CRM,Email - Lifecycle,1.75,652,14
2024-02-15,Email & CRM,Email - Lifecycle,1.75,1070,15
2024-02-16,Email & CRM,Email - Lifecycle,1.75,496,15
2024-02-17,Email & CRM,Email - Lifecycle,1.26,304,9
2024-02-18,Email & CRM,Email - Lifecycle,1.26,324,10
2024-02-19,Email & CRM,Email - Lifecycle,1.75,530,14
2024-02-20,Email & CRM,Email - Lifecycle,1.75,769,15
2024-02-21,Email & CRM,Email - Lifecycle,1.75,939,13
2024-02-22,Email & CRM,Email - Lifecycle,1.75,1036,15
2024-02-23,Email & CRM,Email - Lifecycle,1.75,942,14
2024-02-24,Email & CRM,Email - Lifecycle,1.26,517,10
2024-02-25,Email & CRM,Email - Lifecycle,1.26,641,10
2024-02-26,Email & CRM,Email - Lifecycle,1.75,473,15
2024-02-27,Email & CRM,Email - Lifecycle,1.75,724,15
2024-02-28,Email & CRM,Email - Lifecycle,1.75,1047,15
2024-02-29,Email & CRM,Email - Lifecycle,1.75,500,15
2024-02-01,Email & CRM,Email - Winback,2.62,1695,23
2024-02-02,Email & CRM,Email - Winback,2.62,1124,21
2024-02-03,Email & CRM,Email - Winback,1.88,778,14
2024-02-04,Email & CRM,Email - Winback,1.88,429,14
2024-02-05,Email & CRM,Email - Winback,2.62,1309,22
2024-02-06,Email & CRM,Email - Winback,2.62,1055,20
2024-02-07,Email & CRM,Email - Winback,2.62,648,19
2024-02-08,Email & CRM,Email - Winback,2.62,1486,21
2024-02-09,Email & CRM,Email - Winback,2.62,947,22
2024-02-10,Email & CRM,Email - Winback,1.88,423,14
2024-02-11,Email & CRM,Email - Winback,1.88,616,16
2024-02-12,Email & CRM,Email - Winback,2.62,633,19
2024-02-13,Email & CRM,Email - Winback,2.62,907,20
2024-02-14,Email & CRM,Email - Winback,2.62,897,19
2024-02-15,Email & CRM,Email - Winback,2.62,1104,22
2024-02-16,Email & CRM,Email - Winback,2.62,781,21
2024-02-17,Email & CRM,Email - Winback,1.88,781,15
2024-02-18,Email & CRM,Email - Winback,1.88,660,14
2024-02-19,Email & CRM,Email - Winback,2.62,1306,20
2024-02-20,Email & CRM,Email - Winback,2.62,811,20
2024-02-21,Email & CRM,Email - Winback,2.62,1376,20
2024-02-22,Email & CRM,Email - Winback,2.62,868,23
2024-02-23,Email & CRM,Email - Winback,2.62,1104,22
2024-02-24,Email & CRM,Email - Winback,1.88,782,14
2024-02-25,Email & CRM,Email - Winback,1.88,713,15
2024-02-26,Email & CRM,Email - Winback,2.62,1165,20
2024-02-27,Email & CRM,Email - Winback,2.62,836,23
2024-02-28,Email & CRM,Email - Winback,2.62,899,23
2024-02-29,Email & CRM,Email - Winback,2.62,1382,21
2024-02-01,Marketplace,Marketplace - Sponsored Listings,23.67,2354,44
2024-02-02,Marketplace,Marketplace - Sponsored Listings,23.67,2105,46
2024-02-03,Marketplace,Marketplace - Sponsored Listings,17.04,1525,33
2024-02-04,Marketplace,Marketplace - Sponsored Listings,17.04,1654,29
2024-02-05,Marketplace,Marketplace - Sponsored Listings,23.67,1796,43
2024-02-06,Marketplace,Marketplace - Sponsored Listings,23.67,2585,42
2024-02-07,Marketplace,Marketplace - Sponsored Listings,23.67,2790,39
2024-02-08,Marketplace,Marketplace - Sponsored Listings,23.67,2694,42
2024-02-09,Marketplace,Marketplace - Sponsored Listings,23.67,1429,44
2024-02-10,Marketplace,Marketplace - Sponsored Listings,17.04,2356,33
2024-02-11,Marketplace,Marketplace - Sponsored Listings,17.04,2405,33
2024-02-12,Marketplace,Marketplace - Sponsored Listings,23.67,3009,46
2024-02-13,Marketplace,Marketplace - Sponsored Listings,23.67,1360,46
2024-02-14,Marketplace,Marketplace - Sponsored Listings,23.67,3170,45
2024-02-15,Marketplace,Marketplace - Sponsored Listings,23.67,2728,41
2024-02-16,Marketplace,Marketplace - Sponsored Listings,23.67,1651,47
2024-02-17,Marketplace,Marketplace - Sponsored Listings,17.04,1213,31
2024-02-18,Marketplace,Marketplace - Sponsored Listings,17.04,1601,29
2024-02-19,Marketplace,Marketplace - Sponsored Listings,23.67,2891,47
2024-02-20,Marketplace,Marketplace - Sponsored Listings,23.67,2939,45
2024-02-21,Marketplace,Marketplace - Sponsored Listings,23.67,1406,44
2024-02-22,Marketplace,Marketplace - Sponsored Listings,23.67,1763,39
2024-02-23,Marketplace,Marketplace - Sponsored Listings,23.67,3315,46
2024-02-24,Marketplace,Marketplace - Sponsored Listings,17.04,1370,28
2024-02-25,Marketplace,Marketplace - Sponsored Listings,17.04,1106,28
2024-02-26,Marketplace,Marketplace - Sponsored Listings,23.67,2134,46
2024-02-27,Marketplace,Marketplace - Sponsored Listings,23.67,2249,40
2024-02-28,Marketplace,Marketplace - Sponsored Listings,23.67,2254,43
2024-02-29,Marketplace,Marketplace - Sponsored Listings,23.67,1724,44
2024-03-01,Organic Search,Organic - SEO Content,6.51,7820,128
2024-03-02,Organic Search,Organic - SEO Content,4.69,5931,98
2024-03-03,Organic Search,Organic - SEO Content,4.69,6299,94
2024-03-04,Organic Search,Organic - SEO Content,6.51,6746,133
2024-03-05,Organic Search,Organic - SEO Content,6.51,7676,133
2024-03-06,Organic Search,Organic - SEO Content,6.51,7863,120
2024-03-07,Organic Search,Organic - SEO Content,6.51,8468,141
2024-03-08,Organic Search,Organic - SEO Content,6.51,5435,139
2024-03-09,Organic Search,Organic - SEO Content,4.69,4583,88
2024-03-10,Organic Search,Organic - SEO Content,4.69,4199,87
2024-03-11,Organic Search,Organic - SEO Content,6.51,8977,125
2024-03-12,Organic Search,Organic - SEO Content,6.51,5624,136
2024-03-13,Organic Search,Organic - SEO Content,6.51,5397,118
2024-03-14,Organic Search,Organic - SEO Content,6.51,6122,123
2024-03-15,Organic Search,Organic - SEO Content,6.51,4036,136
2024-03-16,Organic Search,Organic - SEO Content,4.69,7006,98
2024-03-17,Organic Search,Organic - SEO Content,4.69,3828,101
2024-03-18,Organic Search,Organic - SEO Content,6.51,5328,135
2024-03-19,Organic Search,Organic - SEO Content,6.51,5501,127
2024-03-20,Organic Search,Organic - SEO Content,6.51,4020,126
2024-03-21,Organic Search,Organic - SEO Content,6.51,5729,118
2024-03-22,Organic Search,Organic - SEO Content,6.51,4600,131
2024-03-23,Organic Search,Organic - SEO Content,4.69,3408,91
2024-03-24,Organic Search,Organic - SEO Content,4.69,4290,92
2024-03-25,Organic Search,Organic - SEO Content,6.51,8982,136
2024-03-26,Organic Search,Organic - SEO Content,6.51,8435,119
2024-03-27,Organic Search,Organic - SEO Content,6.51,9361,128
2024-03-28,Organic Search,Organic - SEO Content,6.51,7237,127
2024-03-29,Organic Search,Organic - SEO Content,6.51,7850,123
2024-03-30,Organic Search,Organic - SEO Content,4.69,6398,101
2024-03-31,Organic Search,Organic - SEO Content,4.69,5359,96
2024-03-01,Paid Search,Paid - Brand,25.88,1585,25
2024-03-02,Paid Search,Paid - Brand,18.64,819,19
2024-03-03,Paid Search,Paid - Brand,18.64,1147,18
2024-03-04,Paid Search,Paid - Brand,25.88,1193,29
