cohort_month,first_order_experience,activity_month,period_index,cohort_customers,active_customers,orders,net_revenue,contribution_margin,active_rate,cumulative_contribution_margin,cumulative_margin_per_customer
2025-01-01,Clean,2026-02-01,13,151,1,1,34.19,18.38,0.0066,18446.56,122.16
2025-01-01,Clean,2026-03-01,14,151,0,0,0.00,0.0,0.0,18446.56,122.16
2025-01-01,Clean,2026-04-01,15,151,2,2,154.25,74.14,0.0132,18520.7,122.65
2025-01-01,Clean,2026-05-01,16,151,2,2,578.20,86.9,0.0132,18607.6,123.23
2025-01-01,Clean,2026-06-01,17,151,1,1,53.52,19.84,0.0066,18627.44,123.36
2025-08-01,Clean,2025-08-01,0,222,222,226,64091.24,17570.74,1.0,17570.74,79.15
2025-08-01,Clean,2025-09-01,1,222,37,37,12024.27,3189.9,0.1667,20760.64,93.52
2025-08-01,Clean,2025-10-01,2,222,37,37,11254.49,2717.72,0.1667,23478.36,105.76
2025-08-01,Clean,2025-11-01,3,222,34,34,11912.24,3055.88,0.1532,26534.24,119.52
2025-08-01,Clean,2025-12-01,4,222,21,22,5534.13,1379.84,0.0946,27914.08,125.74
2025-08-01,Clean,2026-01-01,5,222,19,20,4689.73,1011.33,0.0856,28925.41,130.29
2025-08-01,Clean,2026-02-01,6,222,12,12,3374.78,1099.79,0.0541,30025.2,135.25
2025-08-01,Clean,2026-03-01,7,222,11,12,5243.83,1415.74,0.0495,31440.94,141.63
2025-08-01,Clean,2026-04-01,8,222,10,10,3050.72,668.08,0.045,32109.02,144.64
2025-08-01,Clean,2026-05-01,9,222,6,6,1054.16,125.5,0.027,32234.52,145.2
2025-08-01,Clean,2026-06-01,10,222,6,6,2555.32,431.03,0.027,32665.55,147.14
2025-09-01,Returned,2025-09-01,0,76,76,76,22937.67,2697.27,1.0,2697.27,35.49
2025-09-01,Returned,2025-10-01,1,76,6,7,2198.54,571.13,0.0789,3268.4,43.01
2025-09-01,Returned,2025-11-01,2,76,7,7,1970.58,371.2,0.0921,3639.6,47.89
2025-09-01,Returned,2025-12-01,3,76,6,6,1308.72,401.82,0.0789,4041.42,53.18
2025-09-01,Returned,2026-01-01,4,76,7,7,1162.44,121.77,0.0921,4163.19,54.78
2025-09-01,Returned,2026-02-01,5,76,5,5,1454.99,458.7,0.0658,4621.89,60.81
2025-09-01,Returned,2026-03-01,6,76,0,0,0.00,0.0,0.0,4621.89,60.81
2025-09-01,Returned,2026-04-01,7,76,2,2,349.26,55.08,0.0263,4676.97,61.54
2025-09-01,Returned,2026-05-01,8,76,2,2,330.59,30.6,0.0263,4707.57,61.94
2025-09-01,Returned,2026-06-01,9,76,3,3,190.67,65.62,0.0395,4773.19,62.81
2025-11-01,Returned,2025-11-01,0,88,88,88,27242.49,4073.02,1.0,4073.02,46.28
2025-11-01,Returned,2025-12-01,1,88,6,7,1905.40,515.29,0.0682,4588.31,52.14
2025-11-01,Returned,2026-01-01,2,88,8,8,2028.36,672.0,0.0909,5260.31,59.78
2025-11-01,Returned,2026-02-01,3,88,3,3,1422.52,277.14,0.0341,5537.45,62.93
2025-11-01,Returned,2026-03-01,4,88,4,4,677.12,287.27,0.0455,5824.72,66.19
2025-11-01,Returned,2026-04-01,5,88,2,2,2008.68,216.59,0.0227,6041.31,68.65
2025-11-01,Returned,2026-05-01,6,88,0,0,0.00,0.0,0.0,6041.31,68.65
2025-11-01,Returned,2026-06-01,7,88,0,0,0.00,0.0,0.0,6041.31,68.65
2026-01-01,Late and returned,2026-01-01,0,13,13,13,3827.41,433.84,1.0,433.84,33.37
2026-01-01,Late and returned,2026-02-01,1,13,0,0,0.00,0.0,0.0,433.84,33.37
2026-01-01,Late and returned,2026-03-01,2,13,0,0,0.00,0.0,0.0,433.84,33.37
2026-01-01,Late and returned,2026-04-01,3,13,2,2,573.83,135.07,0.1538,568.91,43.76
2026-01-01,Late and returned,2026-05-01,4,13,1,1,25.56,-9.7,0.0769,559.21,43.02
2026-01-01,Late and returned,2026-06-01,5,13,1,1,112.24,10.51,0.0769,569.72,43.82
2024-04-01,Returned,2024-04-01,0,56,56,56,20710.74,2273.55,1.0,2273.55,40.6
2024-04-01,Returned,2024-05-01,1,56,9,9,1964.50,708.37,0.1607,2981.92,53.25
2024-04-01,Returned,2024-06-01,2,56,7,7,1269.46,309.96,0.125,3291.88,58.78
2024-04-01,Returned,2024-07-01,3,56,5,5,1268.05,320.67,0.0893,3612.55,64.51
2024-04-01,Returned,2024-08-01,4,56,1,1,40.61,28.44,0.0179,3640.99,65.02
2024-04-01,Returned,2024-09-01,5,56,2,2,582.23,134.42,0.0357,3775.41,67.42
2024-04-01,Returned,2024-10-01,6,56,2,2,626.95,120.04,0.0357,3895.45,69.56
2024-04-01,Returned,2024-11-01,7,56,1,1,927.55,262.16,0.0179,4157.61,74.24
2024-04-01,Returned,2024-12-01,8,56,1,1,33.14,21.58,0.0179,4179.19,74.63
2024-04-01,Returned,2025-01-01,9,56,1,1,131.49,81.08,0.0179,4260.27,76.08
2024-04-01,Returned,2025-02-01,10,56,1,1,268.80,94.4,0.0179,4354.67,77.76
2024-04-01,Returned,2025-03-01,11,56,1,1,103.71,61.62,0.0179,4416.29,78.86
2024-04-01,Returned,2025-04-01,12,56,0,0,0.00,0.0,0.0,4416.29,78.86
2024-04-01,Returned,2025-05-01,13,56,0,0,0.00,0.0,0.0,4416.29,78.86
2024-04-01,Returned,2025-06-01,14,56,0,0,0.00,0.0,0.0,4416.29,78.86
2024-04-01,Returned,2025-07-01,15,56,0,0,0.00,0.0,0.0,4416.29,78.86
2024-04-01,Returned,2025-08-01,16,56,0,0,0.00,0.0,0.0,4416.29,78.86
2024-04-01,Returned,2025-09-01,17,56,0,0,0.00,0.0,0.0,4416.29,78.86
2024-04-01,Returned,2025-10-01,18,56,0,0,0.00,0.0,0.0,4416.29,78.86
2024-04-01,Returned,2025-11-01,19,56,0,0,0.00,0.0,0.0,4416.29,78.86
2024-04-01,Returned,2025-12-01,20,56,0,0,0.00,0.0,0.0,4416.29,78.86
2024-04-01,Returned,2026-01-01,21,56,0,0,0.00,0.0,0.0,4416.29,78.86
2024-04-01,Returned,2026-02-01,22,56,0,0,0.00,0.0,0.0,4416.29,78.86
2024-04-01,Returned,2026-03-01,23,56,0,0,0.00,0.0,0.0,4416.29,78.86
2024-04-01,Returned,2026-04-01,24,56,0,0,0.00,0.0,0.0,4416.29,78.86
2024-04-01,Returned,2026-05-01,25,56,0,0,0.00,0.0,0.0,4416.29,78.86
2024-04-01,Returned,2026-06-01,26,56,0,0,0.00,0.0,0.0,4416.29,78.86
2024-10-01,Clean,2024-10-01,0,218,218,223,63676.43,17259.74,1.0,17259.74,79.17
2024-10-01,Clean,2024-11-01,1,218,20,20,6625.28,1275.38,0.0917,18535.12,85.02
2024-10-01,Clean,2024-12-01,2,218,39,39,8755.43,1739.79,0.1789,20274.91,93.0
2024-10-01,Clean,2025-01-01,3,218,23,23,8181.50,1889.44,0.1055,22164.35,101.67
2024-10-01,Clean,2025-02-01,4,218,12,14,5297.46,1104.56,0.055,23268.91,106.74
2024-10-01,Clean,2025-03-01,5,218,23,26,7418.30,2352.17,0.1055,25621.08,117.53
2024-10-01,Clean,2025-04-01,6,218,17,17,4211.86,1337.35,0.078,26958.43,123.66
2024-10-01,Clean,2025-05-01,7,218,8,8,2463.67,504.23,0.0367,27462.66,125.98
2024-10-01,Clean,2025-06-01,8,218,13,13,2687.59,593.25,0.0596,28055.91,128.7
2024-10-01,Clean,2025-07-01,9,218,10,10,4205.63,766.36,0.0459,28822.27,132.21
2024-10-01,Clean,2025-08-01,10,218,6,6,1886.72,643.09,0.0275,29465.36,135.16
2024-10-01,Clean,2025-09-01,11,218,4,4,1662.00,-198.5,0.0183,29266.86,134.25
2024-10-01,Clean,2025-10-01,12,218,5,5,2158.69,211.02,0.0229,29477.88,135.22
2024-10-01,Clean,2025-11-01,13,218,2,2,957.81,244.17,0.0092,29722.05,136.34
2024-10-01,Clean,2025-12-01,14,218,3,3,2215.15,-575.97,0.0138,29146.08,133.7
2024-10-01,Clean,2026-01-01,15,218,2,2,182.20,80.68,0.0092,29226.76,134.07
2024-10-01,Clean,2026-02-01,16,218,3,3,1368.02,380.46,0.0138,29607.22,135.81
2024-10-01,Clean,2026-03-01,17,218,1,1,77.82,27.82,0.0046,29635.04,135.94
2024-10-01,Clean,2026-04-01,18,218,2,2,156.24,69.0,0.0092,29704.04,136.26
2024-10-01,Clean,2026-05-01,19,218,0,0,0.00,0.0,0.0,29704.04,136.26
2024-10-01,Clean,2026-06-01,20,218,0,0,0.00,0.0,0.0,29704.04,136.26
2024-11-01,Returned,2024-11-01,0,89,89,89,30268.89,3789.21,1.0,3789.21,42.58
2024-11-01,Returned,2024-12-01,1,89,15,15,4388.59,1287.81,0.1685,5077.02,57.05
2024-11-01,Returned,2025-01-01,2,89,10,10,2194.41,247.14,0.1124,5324.16,59.82
2024-11-01,Returned,2025-02-01,3,89,4,4,884.30,211.1,0.0449,5535.26,62.19
2024-11-01,Returned,2025-03-01,4,89,6,6,1735.65,527.14,0.0674,6062.4,68.12
2024-11-01,Returned,2025-04-01,5,89,2,2,663.33,239.63,0.0225,6302.03,70.81
2024-11-01,Returned,2025-05-01,6,89,1,1,150.26,85.88,0.0112,6387.91,71.77
2024-11-01,Returned,2025-06-01,7,89,3,3,656.35,117.82,0.0337,6505.73,73.1
2024-11-01,Returned,2025-07-01,8,89,2,2,69.96,-9.12,0.0225,6496.61,73.0
2024-11-01,Returned,2025-08-01,9,89,1,1,206.89,118.04,0.0112,6614.65,74.32
2024-11-01,Returned,2025-09-01,10,89,0,0,0.00,0.0,0.0,6614.65,74.32
2024-11-01,Returned,2025-10-01,11,89,0,0,0.00,0.0,0.0,6614.65,74.32
2024-11-01,Returned,2025-11-01,12,89,0,0,0.00,0.0,0.0,6614.65,74.32
2024-11-01,Returned,2025-12-01,13,89,0,0,0.00,0.0,0.0,6614.65,74.32
2024-11-01,Returned,2026-01-01,14,89,0,0,0.00,0.0,0.0,6614.65,74.32
2024-11-01,Returned,2026-02-01,15,89,0,0,0.00,0.0,0.0,6614.65,74.32
2024-11-01,Returned,2026-03-01,16,89,0,0,0.00,0.0,0.0,6614.65,74.32
2024-11-01,Returned,2026-04-01,17,89,0,0,0.00,0.0,0.0,6614.65,74.32
2024-11-01,Returned,2026-05-01,18,89,0,0,0.00,0.0,0.0,6614.65,74.32
2024-11-01,Returned,2026-06-01,19,89,0,0,0.00,0.0,0.0,6614.65,74.32
2025-02-01,Clean,2025-02-01,0,131,131,131,34043.44,10122.11,1.0,10122.11,77.27
2025-02-01,Clean,2025-03-01,1,131,23,24,6043.11,1626.73,0.1756,11748.84,89.69
2025-02-01,Clean,2025-04-01,2,131,15,15,4812.51,1368.83,0.1145,13117.67,100.13
2025-02-01,Clean,2025-05-01,3,131,18,18,5798.14,1344.73,0.1374,14462.4,110.4
2025-02-01,Clean,2025-06-01,4,131,11,11,3577.15,1122.98,0.084,15585.38,118.97
2025-02-01,Clean,2025-07-01,5,131,11,11,3158.23,813.65,0.084,16399.03,125.18
2025-02-01,Clean,2025-08-01,6,131,9,9,3658.93,826.15,0.0687,17225.18,131.49
2025-02-01,Clean,2025-09-01,7,131,8,8,1968.78,879.16,0.0611,18104.34,138.2
2025-02-01,Clean,2025-10-01,8,131,3,3,413.98,230.24,0.0229,18334.58,139.96
2025-02-01,Clean,2025-11-01,9,131,5,5,775.00,261.28,0.0382,18595.86,141.95
2025-02-01,Clean,2025-12-01,10,131,2,2,632.14,12.3,0.0153,18608.16,142.05
2025-02-01,Clean,2026-01-01,11,131,0,0,0.00,0.0,0.0,18608.16,142.05
2025-02-01,Clean,2026-02-01,12,131,2,2,250.24,92.44,0.0153,18700.6,142.75
2025-02-01,Clean,2026-03-01,13,131,1,1,43.39,24.47,0.0076,18725.07,142.94
2025-02-01,Clean,2026-04-01,14,131,1,1,128.93,63.39,0.0076,18788.46,143.42
2025-02-01,Clean,2026-05-01,15,131,0,0,0.00,0.0,0.0,18788.46,143.42
2025-02-01,Clean,2026-06-01,16,131,1,1,56.53,0.0,0.0076,18788.46,143.42
2025-10-01,Delivered late,2025-10-01,0,31,31,31,8500.20,2071.5,1.0,2071.5,66.82
2025-10-01,Delivered late,2025-11-01,1,31,2,2,388.45,56.13,0.0645,2127.63,68.63
2025-10-01,Delivered late,2025-12-01,2,31,3,3,342.63,128.02,0.0968,2255.65,72.76
2025-10-01,Delivered late,2026-01-01,3,31,3,3,655.53,-65.55,0.0968,2190.1,70.65
2025-10-01,Delivered late,2026-02-01,4,31,2,2,279.76,117.65,0.0645,2307.75,74.44
2025-10-01,Delivered late,2026-03-01,5,31,3,3,905.86,268.04,0.0968,2575.79,83.09
2025-10-01,Delivered late,2026-04-01,6,31,0,0,0.00,0.0,0.0,2575.79,83.09
2025-10-01,Delivered late,2026-05-01,7,31,0,0,0.00,0.0,0.0,2575.79,83.09
2025-10-01,Delivered late,2026-06-01,8,31,0,0,0.00,0.0,0.0,2575.79,83.09
2026-03-01,Returned,2026-03-01,0,101,101,105,35935.92,3510.84,1.0,3510.84,34.76
2026-03-01,Returned,2026-04-01,1,101,10,10,2820.74,742.2,0.099,4253.04,42.11
2026-03-01,Returned,2026-05-01,2,101,17,17,3894.18,732.03,0.1683,4985.07,49.36
2026-03-01,Returned,2026-06-01,3,101,10,10,2854.30,664.26,0.099,5649.33,55.93
2024-01-01,Delivered late,2024-01-01,0,9,9,9,2484.45,147.36,1.0,147.36,16.37
2024-01-01,Delivered late,2024-02-01,1,9,1,1,83.39,45.97,0.1111,193.33,21.48
2024-01-01,Delivered late,2024-03-01,2,9,1,1,126.60,-111.88,0.1111,81.45,9.05
2024-01-01,Delivered late,2024-04-01,3,9,0,0,0.00,0.0,0.0,81.45,9.05
2024-01-01,Delivered late,2024-05-01,4,9,0,0,0.00,0.0,0.0,81.45,9.05
2024-01-01,Delivered late,2024-06-01,5,9,0,0,0.00,0.0,0.0,81.45,9.05
2024-01-01,Delivered late,2024-07-01,6,9,0,0,0.00,0.0,0.0,81.45,9.05
2024-01-01,Delivered late,2024-08-01,7,9,0,0,0.00,0.0,0.0,81.45,9.05
2024-01-01,Delivered late,2024-09-01,8,9,0,0,0.00,0.0,0.0,81.45,9.05
2024-01-01,Delivered late,2024-10-01,9,9,0,0,0.00,0.0,0.0,81.45,9.05
2024-01-01,Delivered late,2024-11-01,10,9,0,0,0.00,0.0,0.0,81.45,9.05
2024-01-01,Delivered late,2024-12-01,11,9,0,0,0.00,0.0,0.0,81.45,9.05
2024-01-01,Delivered late,2025-01-01,12,9,0,0,0.00,0.0,0.0,81.45,9.05
2024-01-01,Delivered late,2025-02-01,13,9,0,0,0.00,0.0,0.0,81.45,9.05
2024-01-01,Delivered late,2025-03-01,14,9,0,0,0.00,0.0,0.0,81.45,9.05
2024-01-01,Delivered late,2025-04-01,15,9,0,0,0.00,0.0,0.0,81.45,9.05
2024-01-01,Delivered late,2025-05-01,16,9,0,0,0.00,0.0,0.0,81.45,9.05
2024-01-01,Delivered late,2025-06-01,17,9,0,0,0.00,0.0,0.0,81.45,9.05
2024-01-01,Delivered late,2025-07-01,18,9,0,0,0.00,0.0,0.0,81.45,9.05
2024-01-01,Delivered late,2025-08-01,19,9,0,0,0.00,0.0,0.0,81.45,9.05
2024-01-01,Delivered late,2025-09-01,20,9,0,0,0.00,0.0,0.0,81.45,9.05
2024-01-01,Delivered late,2025-10-01,21,9,0,0,0.00,0.0,0.0,81.45,9.05
2024-01-01,Delivered late,2025-11-01,22,9,0,0,0.00,0.0,0.0,81.45,9.05
2024-01-01,Delivered late,2025-12-01,23,9,0,0,0.00,0.0,0.0,81.45,9.05
2024-01-01,Delivered late,2026-01-01,24,9,0,0,0.00,0.0,0.0,81.45,9.05
2024-01-01,Delivered late,2026-02-01,25,9,0,0,0.00,0.0,0.0,81.45,9.05
2024-01-01,Delivered late,2026-03-01,26,9,0,0,0.00,0.0,0.0,81.45,9.05
2024-01-01,Delivered late,2026-04-01,27,9,0,0,0.00,0.0,0.0,81.45,9.05
2024-01-01,Delivered late,2026-05-01,28,9,0,0,0.00,0.0,0.0,81.45,9.05
2024-01-01,Delivered late,2026-06-01,29,9,0,0,0.00,0.0,0.0,81.45,9.05
2024-06-01,Late and returned,2024-06-01,0,8,8,8,1532.88,75.1,1.0,75.1,9.39
2024-06-01,Late and returned,2024-07-01,1,8,0,0,0.00,0.0,0.0,75.1,9.39
2024-06-01,Late and returned,2024-08-01,2,8,0,0,0.00,0.0,0.0,75.1,9.39
2024-06-01,Late and returned,2024-09-01,3,8,0,0,0.00,0.0,0.0,75.1,9.39
2024-06-01,Late and returned,2024-10-01,4,8,1,1,42.39,28.29,0.125,103.39,12.92
2024-06-01,Late and returned,2024-11-01,5,8,1,1,88.07,11.67,0.125,115.06,14.38
2024-06-01,Late and returned,2024-12-01,6,8,0,0,0.00,0.0,0.0,115.06,14.38
2024-06-01,Late and returned,2025-01-01,7,8,1,1,587.92,69.47,0.125,184.53,23.07
2024-06-01,Late and returned,2025-02-01,8,8,0,0,0.00,0.0,0.0,184.53,23.07
2024-06-01,Late and returned,2025-03-01,9,8,0,0,0.00,0.0,0.0,184.53,23.07
2024-06-01,Late and returned,2025-04-01,10,8,0,0,0.00,0.0,0.0,184.53,23.07
2024-06-01,Late and returned,2025-05-01,11,8,0,0,0.00,0.0,0.0,184.53,23.07
2024-06-01,Late and returned,2025-06-01,12,8,0,0,0.00,0.0,0.0,184.53,23.07
2024-06-01,Late and returned,2025-07-01,13,8,0,0,0.00,0.0,0.0,184.53,23.07
2024-06-01,Late and returned,2025-08-01,14,8,0,0,0.00,0.0,0.0,184.53,23.07
2024-06-01,Late and returned,2025-09-01,15,8,0,0,0.00,0.0,0.0,184.53,23.07
2024-06-01,Late and returned,2025-10-01,16,8,0,0,0.00,0.0,0.0,184.53,23.07
2024-06-01,Late and returned,2025-11-01,17,8,0,0,0.00,0.0,0.0,184.53,23.07
2024-06-01,Late and returned,2025-12-01,18,8,0,0,0.00,0.0,0.0,184.53,23.07
2024-06-01,Late and returned,2026-01-01,19,8,0,0,0.00,0.0,0.0,184.53,23.07
2024-06-01,Late and returned,2026-02-01,20,8,0,0,0.00,0.0,0.0,184.53,23.07
2024-06-01,Late and returned,2026-03-01,21,8,0,0,0.00,0.0,0.0,184.53,23.07
2024-06-01,Late and returned,2026-04-01,22,8,0,0,0.00,0.0,0.0,184.53,23.07
2024-06-01,Late and returned,2026-05-01,23,8,0,0,0.00,0.0,0.0,184.53,23.07
2024-06-01,Late and returned,2026-06-01,24,8,0,0,0.00,0.0,0.0,184.53,23.07
2025-04-01,Late and returned,2025-04-01,0,8,8,8,2710.56,369.26,1.0,369.26,46.16
2025-04-01,Late and returned,2025-05-01,1,8,1,1,49.48,-3.52,0.125,365.74,45.72
2025-04-01,Late and returned,2025-06-01,2,8,0,0,0.00,0.0,0.0,365.74,45.72
2025-04-01,Late and returned,2025-07-01,3,8,0,0,0.00,0.0,0.0,365.74,45.72
2025-04-01,Late and returned,2025-08-01,4,8,1,1,154.72,43.69,0.125,409.43,51.18
2025-04-01,Late and returned,2025-09-01,5,8,0,0,0.00,0.0,0.0,409.43,51.18
2025-04-01,Late and returned,2025-10-01,6,8,0,0,0.00,0.0,0.0,409.43,51.18
2025-04-01,Late and returned,2025-11-01,7,8,0,0,0.00,0.0,0.0,409.43,51.18
2025-04-01,Late and returned,2025-12-01,8,8,0,0,0.00,0.0,0.0,409.43,51.18
2025-04-01,Late and returned,2026-01-01,9,8,0,0,0.00,0.0,0.0,409.43,51.18
2025-04-01,Late and returned,2026-02-01,10,8,0,0,0.00,0.0,0.0,409.43,51.18
2025-04-01,Late and returned,2026-03-01,11,8,0,0,0.00,0.0,0.0,409.43,51.18
2025-04-01,Late and returned,2026-04-01,12,8,0,0,0.00,0.0,0.0,409.43,51.18
2025-04-01,Late and returned,2026-05-01,13,8,0,0,0.00,0.0,0.0,409.43,51.18
2025-04-01,Late and returned,2026-06-01,14,8,0,0,0.00,0.0,0.0,409.43,51.18
2025-12-01,Clean,2025-12-01,0,299,299,301,80353.98,20811.46,1.0,20811.46,69.6
2025-12-01,Clean,2026-01-01,1,299,44,45,17350.67,2874.76,0.1472,23686.22,79.22
2025-12-01,Clean,2026-02-01,2,299,50,50,16345.12,3759.82,0.1672,27446.04,91.79
2025-12-01,Clean,2026-03-01,3,299,38,38,13351.32,3346.18,0.1271,30792.22,102.98
2025-12-01,Clean,2026-04-01,4,299,32,32,8592.10,2568.7,0.107,33360.92,111.57
2025-12-01,Clean,2026-05-01,5,299,18,20,4105.73,1149.2,0.0602,34510.12,115.42
2025-12-01,Clean,2026-06-01,6,299,12,12,1256.82,359.99,0.0401,34870.11,116.62
2026-02-01,Returned,2026-02-01,0,72,72,73,25392.13,2791.95,1.0,2791.95,38.78
2026-02-01,Returned,2026-03-01,1,72,12,12,2025.86,698.96,0.1667,3490.91,48.48
2026-02-01,Returned,2026-04-01,2,72,10,10,2561.86,900.16,0.1389,4391.07,60.99
2026-02-01,Returned,2026-05-01,3,72,6,6,2745.21,409.28,0.0833,4800.35,66.67
2026-02-01,Returned,2026-06-01,4,72,4,4,2171.47,312.69,0.0556,5113.04,71.01
2026-05-01,Delivered late,2026-05-01,0,34,34,34,6845.75,1986.46,1.0,1986.46,58.43
2026-05-01,Delivered late,2026-06-01,1,34,3,3,263.93,68.23,0.0882,2054.69,60.43
2026-06-01,Returned,2026-06-01,0,5,5,5,1663.64,222.82,1.0,222.82,44.56
2025-10-01,Late and returned,2025-10-01,0,18,18,18,6463.75,327.43,1.0,327.43,18.19
2025-10-01,Late and returned,2025-11-01,1,18,1,1,124.42,-42.86,0.0556,284.57,15.81
2025-10-01,Late and returned,2025-12-01,2,18,2,2,968.65,152.15,0.1111,436.72,24.26
2025-10-01,Late and returned,2026-01-01,3,18,2,2,293.52,84.0,0.1111,520.72,28.93
2025-10-01,Late and returned,2026-02-01,4,18,1,1,78.29,-46.28,0.0556,474.44,26.36
2025-10-01,Late and returned,2026-03-01,5,18,0,0,0.00,0.0,0.0,474.44,26.36
2025-10-01,Late and returned,2026-04-01,6,18,2,2,473.72,57.95,0.1111,532.39,29.58
2025-10-01,Late and returned,2026-05-01,7,18,1,1,133.85,21.66,0.0556,554.05,30.78
2025-10-01,Late and returned,2026-06-01,8,18,0,0,0.00,0.0,0.0,554.05,30.78
2025-12-01,Returned,2025-12-01,0,108,108,111,32172.62,2843.72,1.0,2843.72,26.33
2025-12-01,Returned,2026-01-01,1,108,21,21,6932.67,1681.89,0.1944,4525.61,41.9
2025-12-01,Returned,2026-02-01,2,108,14,14,2691.31,585.37,0.1296,5110.98,47.32
2025-12-01,Returned,2026-03-01,3,108,9,9,3179.75,892.34,0.0833,6003.32,55.59
2025-12-01,Returned,2026-04-01,4,108,6,6,2641.93,165.16,0.0556,6168.48,57.12
2025-12-01,Returned,2026-05-01,5,108,0,0,0.00,0.0,0.0,6168.48,57.12
2025-12-01,Returned,2026-06-01,6,108,5,5,1124.35,125.78,0.0463,6294.26,58.28
2026-02-01,Clean,2026-02-01,0,199,199,203,47509.21,12074.1,1.0,12074.1,60.67
2026-02-01,Clean,2026-03-01,1,199,31,31,9293.91,1514.31,0.1558,13588.41,68.28
2026-02-01,Clean,2026-04-01,2,199,37,39,9578.71,1792.65,0.1859,15381.06,77.29
2026-02-01,Clean,2026-05-01,3,199,25,26,6838.31,1967.6,0.1256,17348.66,87.18
2026-02-01,Clean,2026-06-01,4,199,21,23,5679.85,941.73,0.1055,18290.39,91.91
2026-06-01,Clean,2026-06-01,0,14,14,15,2444.58,738.41,1.0,738.41,52.74
2024-01-01,Clean,2024-01-01,0,131,131,132,36207.95,9061.55,1.0,9061.55,69.17
2024-01-01,Clean,2024-02-01,1,131,13,13,3768.60,705.49,0.0992,9767.04,74.56
2024-01-01,Clean,2024-03-01,2,131,21,22,6500.41,1956.67,0.1603,11723.71,89.49
2024-01-01,Clean,2024-04-01,3,131,14,15,4662.64,1249.22,0.1069,12972.93,99.03
2024-01-01,Clean,2024-05-01,4,131,17,17,4222.88,1205.25,0.1298,14178.18,108.23
2024-01-01,Clean,2024-06-01,5,131,10,10,2513.99,877.02,0.0763,15055.2,114.93
2024-01-01,Clean,2024-07-01,6,131,8,8,2036.20,721.69,0.0611,15776.89,120.43
2024-01-01,Clean,2024-08-01,7,131,5,6,1554.32,329.44,0.0382,16106.33,122.95
2024-01-01,Clean,2024-09-01,8,131,4,4,2396.71,49.49,0.0305,16155.82,123.33
2024-01-01,Clean,2024-10-01,9,131,3,3,978.67,81.93,0.0229,16237.75,123.95
2024-01-01,Clean,2024-11-01,10,131,4,4,1329.11,345.47,0.0305,16583.22,126.59
2024-01-01,Clean,2024-12-01,11,131,3,3,857.12,228.2,0.0229,16811.42,128.33
2024-01-01,Clean,2025-01-01,12,131,1,1,1035.63,42.29,0.0076,16853.71,128.65
2024-01-01,Clean,2025-02-01,13,131,3,3,2190.35,839.68,0.0229,17693.39,135.06
2024-01-01,Clean,2025-03-01,14,131,0,0,0.00,0.0,0.0,17693.39,135.06
2024-01-01,Clean,2025-04-01,15,131,1,1,325.37,30.61,0.0076,17724.0,135.3
2024-01-01,Clean,2025-05-01,16,131,0,0,0.00,0.0,0.0,17724.0,135.3
2024-01-01,Clean,2025-06-01,17,131,0,0,0.00,0.0,0.0,17724.0,135.3
2024-01-01,Clean,2025-07-01,18,131,0,0,0.00,0.0,0.0,17724.0,135.3
2024-01-01,Clean,2025-08-01,19,131,0,0,0.00,0.0,0.0,17724.0,135.3
2024-01-01,Clean,2025-09-01,20,131,0,0,0.00,0.0,0.0,17724.0,135.3
2024-01-01,Clean,2025-10-01,21,131,0,0,0.00,0.0,0.0,17724.0,135.3
2024-01-01,Clean,2025-11-01,22,131,0,0,0.00,0.0,0.0,17724.0,135.3
2024-01-01,Clean,2025-12-01,23,131,0,0,0.00,0.0,0.0,17724.0,135.3
2024-01-01,Clean,2026-01-01,24,131,0,0,0.00,0.0,0.0,17724.0,135.3
2024-01-01,Clean,2026-02-01,25,131,0,0,0.00,0.0,0.0,17724.0,135.3
2024-01-01,Clean,2026-03-01,26,131,0,0,0.00,0.0,0.0,17724.0,135.3
2024-01-01,Clean,2026-04-01,27,131,0,0,0.00,0.0,0.0,17724.0,135.3
2024-01-01,Clean,2026-05-01,28,131,0,0,0.00,0.0,0.0,17724.0,135.3
2024-01-01,Clean,2026-06-01,29,131,0,0,0.00,0.0,0.0,17724.0,135.3
2024-04-01,Late and returned,2024-04-01,0,9,9,9,3116.85,617.33,1.0,617.33,68.59
2024-04-01,Late and returned,2024-05-01,1,9,0,0,0.00,0.0,0.0,617.33,68.59
2024-04-01,Late and returned,2024-06-01,2,9,1,1,26.09,17.95,0.1111,635.28,70.59
2024-04-01,Late and returned,2024-07-01,3,9,1,1,197.36,-52.23,0.1111,583.05,64.78
2024-04-01,Late and returned,2024-08-01,4,9,0,0,0.00,0.0,0.0,583.05,64.78
2024-04-01,Late and returned,2024-09-01,5,9,0,0,0.00,0.0,0.0,583.05,64.78
2024-04-01,Late and returned,2024-10-01,6,9,0,0,0.00,0.0,0.0,583.05,64.78
2024-04-01,Late and returned,2024-11-01,7,9,0,0,0.00,0.0,0.0,583.05,64.78
2024-04-01,Late and returned,2024-12-01,8,9,0,0,0.00,0.0,0.0,583.05,64.78
2024-04-01,Late and returned,2025-01-01,9,9,0,0,0.00,0.0,0.0,583.05,64.78
2024-04-01,Late and returned,2025-02-01,10,9,0,0,0.00,0.0,0.0,583.05,64.78
2024-04-01,Late and returned,2025-03-01,11,9,0,0,0.00,0.0,0.0,583.05,64.78
