customer_id,month,company_name,segment,industry,region,acquisition_channel,plan_name,billing_period,tenure_months,mrr,licensed_seats,active_users,seat_utilization,sessions,sessions_per_active_user,feature_adoption_score,support_tickets,csat_score,health_score,risk_tier,risk_tier_rank,churned_within_90_days
CUS-00008,2026-02-01,Tidal Court Group,SMB,Healthcare,North America,Marketplace,Growth,monthly,37,742.82,17,16,0.9412,270,16.88,64.0,1,4.22,83.5,Healthy,1,0
CUS-00008,2026-03-01,Tidal Court Group,SMB,Healthcare,North America,Marketplace,Growth,monthly,38,742.82,17,17,1.0,208,12.24,68.5,3,4.56,86.2,Healthy,1,0
CUS-00008,2026-04-01,Tidal Court Group,SMB,Healthcare,North America,Marketplace,Growth,monthly,39,742.82,17,17,1.0,288,16.94,71.7,1,4.71,90.2,Healthy,1,0
CUS-00008,2026-05-01,Tidal Court Group,SMB,Healthcare,North America,Marketplace,Growth,monthly,40,742.82,17,17,1.0,444,26.12,65.1,2,4.23,84.9,Healthy,1,0
CUS-00008,2026-06-01,Tidal Court Group,SMB,Healthcare,North America,Marketplace,Growth,monthly,41,742.82,17,17,1.0,633,37.24,68.9,2,4.37,86.6,Healthy,1,0
CUS-00008,2026-07-01,Tidal Court Group,SMB,Healthcare,North America,Marketplace,Growth,monthly,42,742.82,17,16,0.9412,534,33.38,73.5,2,4.17,84.4,Healthy,1,0
CUS-00008,2026-08-01,Tidal Court Group,SMB,Healthcare,North America,Marketplace,Growth,monthly,43,742.82,17,16,0.9412,627,39.19,75.1,2,4.17,84.8,Healthy,1,0
CUS-00009,2023-01-01,Summit River Solutions,SMB,Software & Technology,North America,Inbound,Starter,monthly,0,75.0,3,2,0.6667,36,18.0,66.8,4,4.16,59.2,Watch,2,0
CUS-00009,2023-02-01,Summit River Solutions,SMB,Software & Technology,North America,Inbound,Starter,monthly,1,75.0,3,2,0.6667,39,19.5,57.6,4,4.48,58.9,Watch,2,0
CUS-00009,2023-03-01,Summit River Solutions,SMB,Software & Technology,North America,Inbound,Starter,monthly,2,100.0,4,2,0.5,36,18.0,58.7,1,4.46,56.6,Watch,2,0
CUS-00009,2023-04-01,Summit River Solutions,SMB,Software & Technology,North America,Inbound,Starter,monthly,3,100.0,4,2,0.5,47,23.5,62.0,1,4.11,56.1,Watch,2,1
CUS-00009,2023-05-01,Summit River Solutions,SMB,Software & Technology,North America,Inbound,Starter,monthly,4,100.0,4,2,0.5,40,20.0,68.0,0,4.13,59.3,Watch,2,1
CUS-00009,2023-06-01,Summit River Solutions,SMB,Software & Technology,North America,Inbound,Starter,monthly,5,100.0,4,2,0.5,26,13.0,70.3,1,4.0,58.4,Watch,2,1
CUS-00010,2023-01-01,Beacon Point Industries,SMB,Professional Services,APAC,Marketplace,Growth,annual,0,1907.33,49,30,0.6122,389,12.97,64.9,1,4.44,61.7,Watch,2,0
CUS-00010,2023-02-01,Beacon Point Industries,SMB,Professional Services,APAC,Marketplace,Growth,annual,1,1907.33,49,30,0.6122,454,15.13,73.7,2,4.33,62.5,Watch,2,0
CUS-00010,2023-03-01,Beacon Point Industries,SMB,Professional Services,APAC,Marketplace,Growth,annual,2,1907.33,49,29,0.5918,360,12.41,65.7,1,4.26,61.0,Watch,2,0
CUS-00010,2023-04-01,Beacon Point Industries,SMB,Professional Services,APAC,Marketplace,Growth,annual,3,1907.33,49,28,0.5714,410,14.64,68.6,2,3.77,57.6,Watch,2,0
CUS-00010,2023-05-01,Beacon Point Industries,SMB,Professional Services,APAC,Marketplace,Growth,annual,4,1907.33,49,29,0.5918,623,21.48,61.2,2,4.29,59.6,Watch,2,0
CUS-00010,2023-06-01,Beacon Point Industries,SMB,Professional Services,APAC,Marketplace,Growth,annual,5,1907.33,49,30,0.6122,251,8.37,67.9,0,3.57,61.4,Watch,2,0
CUS-00010,2023-07-01,Beacon Point Industries,SMB,Professional Services,APAC,Marketplace,Growth,annual,6,1907.33,49,33,0.6735,420,12.73,70.2,0,4.21,68.0,Watch,2,0
CUS-00010,2023-08-01,Beacon Point Industries,SMB,Professional Services,APAC,Marketplace,Growth,annual,7,1907.33,49,32,0.6531,581,18.16,77.8,1,4.33,68.9,Watch,2,0
CUS-00010,2023-09-01,Beacon Point Industries,SMB,Professional Services,APAC,Marketplace,Growth,annual,8,2724.75,70,45,0.6429,1067,23.71,66.0,1,4.19,65.2,Watch,2,0
CUS-00010,2023-10-01,Beacon Point Industries,SMB,Professional Services,APAC,Marketplace,Growth,annual,9,2724.75,70,45,0.6429,1150,25.56,68.8,1,4.12,66.0,Watch,2,0
CUS-00010,2023-11-01,Beacon Point Industries,SMB,Professional Services,APAC,Marketplace,Growth,annual,10,2724.75,70,47,0.6714,1026,21.83,72.0,2,4.32,68.1,Watch,2,0
CUS-00010,2023-12-01,Beacon Point Industries,SMB,Professional Services,APAC,Marketplace,Growth,annual,11,2724.75,70,49,0.7,400,8.16,74.3,0,4.0,71.2,Healthy,1,0
CUS-00010,2024-01-01,Beacon Point Industries,SMB,Professional Services,APAC,Marketplace,Growth,annual,12,1634.85,42,28,0.6667,215,7.68,74.6,1,4.39,71.0,Healthy,1,0
CUS-00010,2024-02-01,Beacon Point Industries,SMB,Professional Services,APAC,Marketplace,Growth,annual,13,1634.85,42,28,0.6667,256,9.14,81.4,1,4.23,72.3,Healthy,1,0
CUS-00010,2024-03-01,Beacon Point Industries,SMB,Professional Services,APAC,Marketplace,Growth,annual,14,1634.85,42,31,0.7381,714,23.03,65.5,2,4.26,70.5,Healthy,1,0
CUS-00010,2024-04-01,Beacon Point Industries,SMB,Professional Services,APAC,Marketplace,Growth,annual,15,1634.85,42,32,0.7619,710,22.19,77.8,1,4.54,77.6,Healthy,1,0
CUS-00010,2024-05-01,Beacon Point Industries,SMB,Professional Services,APAC,Marketplace,Growth,annual,16,1634.85,42,31,0.7381,309,9.97,64.0,5,4.19,66.9,Watch,2,0
CUS-00010,2024-06-01,Beacon Point Industries,SMB,Professional Services,APAC,Marketplace,Growth,annual,17,1634.85,42,28,0.6667,888,31.71,68.1,2,4.09,68.7,Watch,2,0
CUS-00010,2024-07-01,Beacon Point Industries,SMB,Professional Services,APAC,Marketplace,Growth,annual,18,1634.85,42,27,0.6429,588,21.78,65.5,3,4.24,67.0,Watch,2,0
CUS-00010,2024-08-01,Beacon Point Industries,SMB,Professional Services,APAC,Marketplace,Growth,annual,19,1634.85,42,32,0.7619,650,20.31,74.7,0,5.0,82.1,Healthy,1,0
CUS-00010,2024-09-01,Beacon Point Industries,SMB,Professional Services,APAC,Marketplace,Growth,annual,20,1634.85,42,29,0.6905,561,19.34,63.1,1,4.58,73.4,Healthy,1,0
CUS-00010,2024-10-01,Beacon Point Industries,SMB,Professional Services,APAC,Marketplace,Growth,annual,21,1634.85,42,28,0.6667,736,26.29,76.4,2,4.15,72.8,Healthy,1,0
CUS-00010,2024-11-01,Beacon Point Industries,SMB,Professional Services,APAC,Marketplace,Growth,annual,22,1634.85,42,31,0.7381,270,8.71,58.7,0,4.61,76.4,Healthy,1,0
CUS-00010,2024-12-01,Beacon Point Industries,SMB,Professional Services,APAC,Marketplace,Growth,annual,23,1634.85,42,33,0.7857,522,15.82,69.5,2,4.0,75.9,Healthy,1,0
CUS-00010,2025-01-01,Beacon Point Industries,SMB,Professional Services,APAC,Marketplace,Growth,annual,24,1634.85,42,34,0.8095,692,20.35,77.9,2,3.97,79.2,Healthy,1,0
CUS-00010,2025-02-01,Beacon Point Industries,SMB,Professional Services,APAC,Marketplace,Growth,annual,25,1634.85,42,34,0.8095,898,26.41,74.7,3,4.5,79.8,Healthy,1,0
CUS-00010,2025-03-01,Beacon Point Industries,SMB,Professional Services,APAC,Marketplace,Growth,annual,26,2063.03,53,43,0.8113,1340,31.16,69.1,1,4.48,80.9,Healthy,1,0
CUS-00010,2025-04-01,Beacon Point Industries,SMB,Professional Services,APAC,Marketplace,Growth,annual,27,2063.03,53,42,0.7925,455,10.83,71.6,1,4.27,79.7,Healthy,1,0
CUS-00010,2025-05-01,Beacon Point Industries,SMB,Professional Services,APAC,Marketplace,Growth,annual,28,2063.03,53,41,0.7736,365,8.9,71.7,2,4.42,78.5,Healthy,1,0
CUS-00010,2025-06-01,Beacon Point Industries,SMB,Professional Services,APAC,Marketplace,Growth,annual,29,2063.03,53,40,0.7547,403,10.07,77.5,1,4.26,79.6,Healthy,1,0
CUS-00010,2025-07-01,Beacon Point Industries,SMB,Professional Services,APAC,Marketplace,Growth,annual,30,2063.03,53,40,0.7547,411,10.28,72.7,1,4.35,78.9,Healthy,1,0
CUS-00010,2025-08-01,Beacon Point Industries,SMB,Professional Services,APAC,Marketplace,Growth,annual,31,2063.03,53,41,0.7736,1275,31.1,65.0,1,4.32,77.5,Healthy,1,0
CUS-00010,2025-09-01,Beacon Point Industries,SMB,Professional Services,APAC,Marketplace,Growth,annual,32,2063.03,53,44,0.8302,850,19.32,71.1,0,4.08,81.4,Healthy,1,0
CUS-00010,2025-10-01,Beacon Point Industries,SMB,Professional Services,APAC,Marketplace,Growth,annual,33,2063.03,53,43,0.8113,556,12.93,76.6,1,3.74,79.1,Healthy,1,0
CUS-00010,2025-11-01,Beacon Point Industries,SMB,Professional Services,APAC,Marketplace,Growth,annual,34,1206.68,31,24,0.7742,215,8.96,77.6,3,4.19,77.6,Healthy,1,0
CUS-00010,2025-12-01,Beacon Point Industries,SMB,Professional Services,APAC,Marketplace,Growth,annual,35,1206.68,31,25,0.8065,455,18.2,66.9,2,4.75,80.2,Healthy,1,0
CUS-00010,2026-01-01,Beacon Point Industries,SMB,Professional Services,APAC,Marketplace,Growth,annual,36,1206.68,31,26,0.8387,229,8.81,73.5,1,4.36,82.5,Healthy,1,0
CUS-00010,2026-02-01,Beacon Point Industries,SMB,Professional Services,APAC,Marketplace,Growth,annual,37,1206.68,31,28,0.9032,619,22.11,70.8,1,4.25,83.8,Healthy,1,0
CUS-00010,2026-03-01,Beacon Point Industries,SMB,Professional Services,APAC,Marketplace,Growth,annual,38,1206.68,31,27,0.871,626,23.19,81.9,3,4.08,82.0,Healthy,1,0
CUS-00010,2026-04-01,Beacon Point Industries,SMB,Professional Services,APAC,Marketplace,Growth,annual,39,1206.68,31,26,0.8387,954,36.69,68.8,2,4.63,81.4,Healthy,1,0
CUS-00010,2026-05-01,Beacon Point Industries,SMB,Professional Services,APAC,Marketplace,Growth,annual,40,1206.68,31,26,0.8387,900,34.62,82.8,3,4.39,82.4,Healthy,1,0
CUS-00010,2026-06-01,Beacon Point Industries,SMB,Professional Services,APAC,Marketplace,Growth,annual,41,1206.68,31,25,0.8065,868,34.72,66.0,3,3.98,74.9,Healthy,1,0
CUS-00010,2026-07-01,Beacon Point Industries,SMB,Professional Services,APAC,Marketplace,Growth,annual,42,1206.68,31,24,0.7742,214,8.92,76.9,0,4.55,82.9,Healthy,1,0
CUS-00010,2026-08-01,Beacon Point Industries,SMB,Professional Services,APAC,Marketplace,Growth,annual,43,1595.93,41,33,0.8049,1015,30.76,64.9,3,4.63,77.8,Healthy,1,0
CUS-00011,2023-01-01,Halcyon Point Partners,SMB,Manufacturing,North America,Inbound,Growth,annual,0,1614.6,39,26,0.6667,510,19.62,77.1,2,4.73,67.1,Watch,2,0
CUS-00011,2023-02-01,Halcyon Point Partners,SMB,Manufacturing,North America,Inbound,Growth,annual,1,1614.6,39,23,0.5897,379,16.48,57.1,0,4.27,59.6,Watch,2,0
CUS-00011,2023-03-01,Halcyon Point Partners,SMB,Manufacturing,North America,Inbound,Growth,annual,2,2152.8,52,28,0.5385,243,8.68,71.6,0,4.34,62.0,Watch,2,0
CUS-00011,2023-04-01,Halcyon Point Partners,SMB,Manufacturing,North America,Inbound,Growth,annual,3,2152.8,52,24,0.4615,539,22.46,60.3,0,3.86,54.1,At Risk,3,0
CUS-00011,2023-05-01,Halcyon Point Partners,SMB,Manufacturing,North America,Inbound,Growth,annual,4,2152.8,52,20,0.3846,470,23.5,66.0,3,3.8,48.8,At Risk,3,0
CUS-00011,2023-06-01,Halcyon Point Partners,SMB,Manufacturing,North America,Inbound,Growth,annual,5,2152.8,52,22,0.4231,444,20.18,51.3,1,3.63,48.7,At Risk,3,0
CUS-00011,2023-07-01,Halcyon Point Partners,SMB,Manufacturing,North America,Inbound,Growth,annual,6,2152.8,52,20,0.3846,275,13.75,59.9,3,3.61,47.2,At Risk,3,0
CUS-00011,2023-08-01,Halcyon Point Partners,SMB,Manufacturing,North America,Inbound,Growth,annual,7,2152.8,52,18,0.3462,326,18.11,58.5,2,4.03,49.0,At Risk,3,0
CUS-00011,2023-09-01,Halcyon Point Partners,SMB,Manufacturing,North America,Inbound,Growth,annual,8,2152.8,52,18,0.3462,440,24.44,51.2,3,3.92,45.8,At Risk,3,0
CUS-00011,2023-10-01,Halcyon Point Partners,SMB,Manufacturing,North America,Inbound,Growth,annual,9,2152.8,52,18,0.3462,242,13.44,52.6,0,4.0,50.7,At Risk,3,0
CUS-00011,2023-11-01,Halcyon Point Partners,SMB,Manufacturing,North America,Inbound,Growth,annual,10,2152.8,52,17,0.3269,142,8.35,60.7,3,3.72,47.3,At Risk,3,0
CUS-00011,2023-12-01,Halcyon Point Partners,SMB,Manufacturing,North America,Inbound,Growth,annual,11,2152.8,52,13,0.25,246,18.92,43.0,1,3.33,40.7,At Risk,3,0
CUS-00011,2024-01-01,Halcyon Point Partners,SMB,Manufacturing,North America,Inbound,Growth,annual,12,2152.8,52,11,0.2115,177,16.09,44.0,2,3.71,40.5,At Risk,3,0
CUS-00011,2024-02-01,Halcyon Point Partners,SMB,Manufacturing,North America,Inbound,Growth,annual,13,2152.8,52,11,0.2115,190,17.27,63.4,1,3.77,47.3,At Risk,3,0
CUS-00011,2024-03-01,Halcyon Point Partners,SMB,Manufacturing,North America,Inbound,Growth,annual,14,2152.8,52,9,0.1731,73,8.11,51.5,2,3.86,42.4,At Risk,3,0
CUS-00011,2024-04-01,Halcyon Point Partners,SMB,Manufacturing,North America,Inbound,Growth,annual,15,2152.8,52,7,0.1346,116,16.57,42.9,0,4.02,42.5,At Risk,3,0
CUS-00011,2024-05-01,Halcyon Point Partners,SMB,Manufacturing,North America,Inbound,Growth,annual,16,2318.4,56,7,0.125,65,9.29,49.8,3,3.41,37.4,Critical,4,0
CUS-00011,2024-06-01,Halcyon Point Partners,SMB,Manufacturing,North America,Inbound,Growth,annual,17,2318.4,56,2,0.0357,31,15.5,45.2,2,3.58,35.2,Critical,4,0
CUS-00011,2024-07-01,Halcyon Point Partners,SMB,Manufacturing,North America,Inbound,Growth,annual,18,2318.4,56,2,0.0357,8,4.0,57.2,5,3.9,36.5,Critical,4,0
CUS-00011,2024-08-01,Halcyon Point Partners,SMB,Manufacturing,North America,Inbound,Growth,annual,19,2318.4,56,2,0.0357,13,6.5,42.0,3,3.62,34.2,Critical,4,0
CUS-00011,2024-09-01,Halcyon Point Partners,SMB,Manufacturing,North America,Inbound,Growth,annual,20,2318.4,56,2,0.0357,17,8.5,51.1,1,2.71,34.8,Critical,4,0
CUS-00011,2024-10-01,Halcyon Point Partners,SMB,Manufacturing,North America,Inbound,Growth,annual,21,2318.4,56,2,0.0357,28,14.0,43.4,3,3.48,34.7,Critical,4,0
CUS-00011,2024-11-01,Halcyon Point Partners,SMB,Manufacturing,North America,Inbound,Growth,annual,22,2318.4,56,2,0.0357,20,10.0,48.3,3,3.35,35.7,Critical,4,0
CUS-00011,2024-12-01,Halcyon Point Partners,SMB,Manufacturing,North America,Inbound,Growth,annual,23,2318.4,56,2,0.0357,24,12.0,45.6,2,3.65,38.2,Critical,4,0
CUS-00011,2025-01-01,Halcyon Point Partners,SMB,Manufacturing,North America,Inbound,Growth,annual,24,2732.4,66,3,0.0455,46,15.33,50.2,2,3.44,39.1,Critical,4,0
CUS-00011,2025-02-01,Halcyon Point Partners,SMB,Manufacturing,North America,Inbound,Growth,annual,25,2732.4,66,2,0.0303,13,6.5,41.9,5,3.34,32.1,Critical,4,0
CUS-00011,2025-03-01,Halcyon Point Partners,SMB,Manufacturing,North America,Inbound,Growth,annual,26,2732.4,66,2,0.0303,17,8.5,47.0,4,3.58,35.9,Critical,4,0
CUS-00011,2025-04-01,Halcyon Point Partners,SMB,Manufacturing,North America,Inbound,Growth,annual,27,2732.4,66,2,0.0303,12,6.0,47.3,1,3.48,39.2,Critical,4,0
CUS-00011,2025-05-01,Halcyon Point Partners,SMB,Manufacturing,North America,Inbound,Growth,annual,28,2732.4,66,2,0.0303,22,11.0,43.4,4,3.27,33.4,Critical,4,0
CUS-00011,2025-06-01,Halcyon Point Partners,SMB,Manufacturing,North America,Inbound,Growth,annual,29,2732.4,66,3,0.0455,22,7.33,50.9,0,3.76,43.3,At Risk,3,0
CUS-00011,2025-07-01,Halcyon Point Partners,SMB,Manufacturing,North America,Inbound,Growth,annual,30,2732.4,66,2,0.0303,24,12.0,46.3,4,3.65,36.0,Critical,4,0
CUS-00011,2025-08-01,Halcyon Point Partners,SMB,Manufacturing,North America,Inbound,Growth,annual,31,1738.8,42,2,0.0476,20,10.0,50.1,3,3.73,39.3,Critical,4,0
CUS-00011,2025-09-01,Halcyon Point Partners,SMB,Manufacturing,North America,Inbound,Growth,annual,32,1738.8,42,1,0.0238,8,8.0,38.7,3,3.73,35.5,Critical,4,0
CUS-00011,2025-10-01,Halcyon Point Partners,SMB,Manufacturing,North America,Inbound,Growth,annual,33,1738.8,42,1,0.0238,16,16.0,49.0,3,3.17,35.3,Critical,4,1
CUS-00011,2025-11-01,Halcyon Point Partners,SMB,Manufacturing,North America,Inbound,Growth,annual,34,1738.8,42,1,0.0238,11,11.0,50.3,0,4.05,43.8,At Risk,3,1
CUS-00011,2025-12-01,Halcyon Point Partners,SMB,Manufacturing,North America,Inbound,Growth,annual,35,1738.8,42,1,0.0238,14,14.0,37.2,2,3.87,37.1,Critical,4,1
CUS-00011,2026-04-01,Halcyon Point Partners,SMB,Manufacturing,North America,Inbound,Growth,annual,39,1366.2,33,7,0.2121,102,14.57,55.5,3,3.39,45.6,At Risk,3,0
CUS-00011,2026-05-01,Halcyon Point Partners,SMB,Manufacturing,North America,Inbound,Growth,annual,40,1366.2,33,6,0.1818,67,11.17,48.8,1,3.41,45.3,At Risk,3,0
CUS-00011,2026-06-01,Halcyon Point Partners,SMB,Manufacturing,North America,Inbound,Growth,annual,41,1366.2,33,6,0.1818,73,12.17,55.3,4,3.72,44.7,At Risk,3,0
CUS-00011,2026-07-01,Halcyon Point Partners,SMB,Manufacturing,North America,Inbound,Growth,annual,42,1366.2,33,8,0.2424,109,13.63,50.5,1,3.98,51.0,At Risk,3,0
CUS-00011,2026-08-01,Halcyon Point Partners,SMB,Manufacturing,North America,Inbound,Growth,annual,43,1366.2,33,6,0.1818,103,17.17,54.8,2,3.63,46.6,At Risk,3,0
CUS-00012,2023-01-01,Sable Cross Solutions,Mid-Market,Manufacturing,EMEA,Marketplace,Scale,annual,0,5733.45,93,56,0.6022,1149,20.52,64.7,4,3.52,52.9,At Risk,3,0
CUS-00012,2023-02-01,Sable Cross Solutions,Mid-Market,Manufacturing,EMEA,Marketplace,Scale,annual,1,5733.45,93,59,0.6344,1747,29.61,74.8,1,4.1,63.7,Watch,2,0
CUS-00012,2023-03-01,Sable Cross Solutions,Mid-Market,Manufacturing,EMEA,Marketplace,Scale,annual,2,5733.45,93,63,0.6774,817,12.97,59.6,2,3.75,59.1,Watch,2,0
CUS-00012,2023-04-01,Sable Cross Solutions,Mid-Market,Manufacturing,EMEA,Marketplace,Scale,annual,3,5733.45,93,65,0.6989,1142,17.57,67.4,4,3.78,60.0,Watch,2,0
CUS-00012,2023-05-01,Sable Cross Solutions,Mid-Market,Manufacturing,EMEA,Marketplace,Scale,annual,4,5733.45,93,75,0.8065,823,10.97,78.2,0,3.96,73.3,Healthy,1,0
CUS-00012,2023-06-01,Sable Cross Solutions,Mid-Market,Manufacturing,EMEA,Marketplace,Scale,annual,5,5733.45,93,74,0.7957,1583,21.39,60.1,2,3.9,65.9,Watch,2,0
CUS-00012,2023-07-01,Sable Cross Solutions,Mid-Market,Manufacturing,EMEA,Marketplace,Scale,annual,6,5733.45,93,77,0.828,1673,21.73,60.9,1,4.51,72.1,Healthy,1,0
CUS-00012,2023-08-01,Sable Cross Solutions,Mid-Market,Manufacturing,EMEA,Marketplace,Scale,annual,7,7089.75,115,95,0.8261,1556,16.38,78.0,2,4.09,73.4,Healthy,1,0
CUS-00012,2023-09-01,Sable Cross Solutions,Mid-Market,Manufacturing,EMEA,Marketplace,Scale,annual,8,9987.3,162,130,0.8025,1499,11.53,69.1,3,3.67,67.3,Watch,2,0
CUS-00012,2023-10-01,Sable Cross Solutions,Mid-Market,Manufacturing,EMEA,Marketplace,Scale,annual,9,9987.3,162,128,0.7901,1236,9.66,68.2,0,4.26,73.7,Healthy,1,0
CUS-00012,2023-11-01,Sable Cross Solutions,Mid-Market,Manufacturing,EMEA,Marketplace,Scale,annual,10,9987.3,162,130,0.8025,3111,23.93,80.8,2,3.74,72.7,Healthy,1,0
CUS-00012,2023-12-01,Sable Cross Solutions,Mid-Market,Manufacturing,EMEA,Marketplace,Scale,annual,11,9987.3,162,124,0.7654,2068,16.68,63.1,2,3.88,67.9,Watch,2,0
CUS-00012,2024-01-01,Sable Cross Solutions,Mid-Market,Manufacturing,EMEA,Marketplace,Scale,annual,12,9987.3,162,127,0.784,1495,11.77,61.7,3,4.0,68.0,Watch,2,0
CUS-00012,2024-02-01,Sable Cross Solutions,Mid-Market,Manufacturing,EMEA,Marketplace,Scale,annual,13,9987.3,162,130,0.8025,4334,33.34,70.6,4,4.17,71.0,Healthy,1,0
CUS-00012,2024-03-01,Sable Cross Solutions,Mid-Market,Manufacturing,EMEA,Marketplace,Scale,annual,14,9987.3,162,132,0.8148,3005,22.77,74.8,2,4.0,74.6,Healthy,1,0
CUS-00012,2024-04-01,Sable Cross Solutions,Mid-Market,Manufacturing,EMEA,Marketplace,Scale,annual,15,9987.3,162,136,0.8395,3319,24.4,72.3,1,4.52,79.3,Healthy,1,0
CUS-00012,2024-05-01,Sable Cross Solutions,Mid-Market,Manufacturing,EMEA,Marketplace,Scale,annual,16,9987.3,162,134,0.8272,2705,20.19,74.2,0,4.01,78.4,Healthy,1,0
CUS-00012,2024-06-01,Sable Cross Solutions,Mid-Market,Manufacturing,EMEA,Marketplace,Scale,annual,17,9987.3,162,140,0.8642,5101,36.44,71.8,0,3.83,78.8,Healthy,1,0
CUS-00012,2024-07-01,Sable Cross Solutions,Mid-Market,Manufacturing,EMEA,Marketplace,Scale,annual,18,9987.3,162,143,0.8827,4764,33.31,76.0,3,3.99,78.0,Healthy,1,0
CUS-00012,2024-08-01,Sable Cross Solutions,Mid-Market,Manufacturing,EMEA,Marketplace,Scale,annual,19,9987.3,162,133,0.821,2917,21.93,70.3,3,4.26,75.9,Healthy,1,0
CUS-00012,2024-09-01,Sable Cross Solutions,Mid-Market,Manufacturing,EMEA,Marketplace,Scale,annual,20,9987.3,162,137,0.8457,2419,17.66,80.9,2,4.3,81.4,Healthy,1,0
CUS-00012,2024-10-01,Sable Cross Solutions,Mid-Market,Manufacturing,EMEA,Marketplace,Scale,annual,21,9987.3,162,139,0.858,4563,32.83,77.0,1,4.01,81.1,Healthy,1,0
CUS-00012,2024-11-01,Sable Cross Solutions,Mid-Market,Manufacturing,EMEA,Marketplace,Scale,annual,22,9987.3,162,128,0.7901,2358,18.42,64.0,0,4.3,78.3,Healthy,1,0
CUS-00012,2024-12-01,Sable Cross Solutions,Mid-Market,Manufacturing,EMEA,Marketplace,Scale,annual,23,9987.3,162,134,0.8272,3652,27.25,60.8,3,4.11,74.7,Healthy,1,0
CUS-00012,2025-01-01,Sable Cross Solutions,Mid-Market,Manufacturing,EMEA,Marketplace,Scale,annual,24,12145.05,197,148,0.7513,3862,26.09,76.6,3,3.91,75.0,Healthy,1,0
CUS-00012,2025-02-01,Sable Cross Solutions,Mid-Market,Manufacturing,EMEA,Marketplace,Scale,annual,25,12145.05,197,141,0.7157,1506,10.68,63.0,2,4.26,73.2,Healthy,1,0
CUS-00012,2025-03-01,Sable Cross Solutions,Mid-Market,Manufacturing,EMEA,Marketplace,Scale,annual,26,12145.05,197,129,0.6548,2017,15.64,60.3,1,3.99,70.0,Healthy,1,0
CUS-00012,2025-04-01,Sable Cross Solutions,Mid-Market,Manufacturing,EMEA,Marketplace,Scale,annual,27,12145.05,197,119,0.6041,1257,10.56,65.1,1,4.63,72.3,Healthy,1,0
CUS-00012,2025-05-01,Sable Cross Solutions,Mid-Market,Manufacturing,EMEA,Marketplace,Scale,annual,28,12145.05,197,119,0.6041,1197,10.06,54.8,3,4.42,66.2,Watch,2,0
CUS-00012,2025-06-01,Sable Cross Solutions,Mid-Market,Manufacturing,EMEA,Marketplace,Scale,annual,29,12145.05,197,117,0.5939,2239,19.14,61.5,2,3.94,66.3,Watch,2,0
CUS-00012,2025-07-01,Sable Cross Solutions,Mid-Market,Manufacturing,EMEA,Marketplace,Scale,annual,30,12145.05,197,116,0.5888,1133,9.77,64.2,1,4.17,69.2,Watch,2,0
CUS-00012,2025-08-01,Sable Cross Solutions,Mid-Market,Manufacturing,EMEA,Marketplace,Scale,annual,31,12145.05,197,124,0.6294,3228,26.03,67.4,0,3.86,71.3,Healthy,1,0
CUS-00012,2025-09-01,Sable Cross Solutions,Mid-Market,Manufacturing,EMEA,Marketplace,Scale,annual,32,12145.05,197,121,0.6142,2946,24.35,58.1,4,4.05,64.3,Watch,2,0
CUS-00012,2025-10-01,Sable Cross Solutions,Mid-Market,Manufacturing,EMEA,Marketplace,Scale,annual,33,12145.05,197,129,0.6548,3046,23.61,65.2,1,3.84,70.4,Healthy,1,0
CUS-00012,2025-11-01,Sable Cross Solutions,Mid-Market,Manufacturing,EMEA,Marketplace,Scale,annual,34,12145.05,197,131,0.665,2239,17.09,64.5,2,4.02,70.3,Healthy,1,0
CUS-00012,2025-12-01,Sable Cross Solutions,Mid-Market,Manufacturing,EMEA,Marketplace,Scale,annual,35,12145.05,197,126,0.6396,1547,12.28,59.2,1,4.27,70.5,Healthy,1,0
CUS-00012,2026-01-01,Sable Cross Solutions,Mid-Market,Manufacturing,EMEA,Marketplace,Scale,annual,36,12145.05,197,125,0.6345,1540,12.32,58.0,3,3.54,63.8,Watch,2,0
CUS-00012,2026-02-01,Sable Cross Solutions,Mid-Market,Manufacturing,EMEA,Marketplace,Scale,annual,37,6966.45,113,75,0.6637,1919,25.59,52.3,2,3.57,65.0,Watch,2,0
CUS-00012,2026-03-01,Sable Cross Solutions,Mid-Market,Manufacturing,EMEA,Marketplace,Scale,annual,38,6966.45,113,78,0.6903,943,12.09,66.3,1,4.2,73.9,Healthy,1,0
CUS-00012,2026-04-01,Sable Cross Solutions,Mid-Market,Manufacturing,EMEA,Marketplace,Scale,annual,39,6966.45,113,84,0.7434,1065,12.68,52.2,3,4.06,69.3,Watch,2,0
CUS-00012,2026-05-01,Sable Cross Solutions,Mid-Market,Manufacturing,EMEA,Marketplace,Scale,annual,40,6966.45,113,82,0.7257,1793,21.87,76.0,3,3.81,73.3,Healthy,1,0
