invoice_id,customer_id,company_name,segment,region,subscription_id,plan_name,invoice_date,invoice_month,period_start,period_end,billing_period,amount,status,paid_date,payment_method,attempts,collected_amount,at_risk_amount,days_to_pay,is_failed,is_dunning_recovered
INV-000119,CUS-00008,Tidal Court Group,SMB,North America,SUB-00008-01,Growth,2023-06-01,2023-06-01,2023-06-01,2023-07-01,monthly,655.42,paid,2023-06-02,Credit card,1,655.42,0.00,1,0,0
INV-000120,CUS-00008,Tidal Court Group,SMB,North America,SUB-00008-01,Growth,2023-07-01,2023-07-01,2023-07-01,2023-08-01,monthly,655.42,paid,2023-07-02,Credit card,1,655.42,0.00,1,0,0
INV-000121,CUS-00008,Tidal Court Group,SMB,North America,SUB-00008-01,Growth,2023-08-01,2023-08-01,2023-08-01,2023-09-01,monthly,655.42,paid,2023-08-04,ACH / bank transfer,1,655.42,0.00,3,0,0
INV-000122,CUS-00008,Tidal Court Group,SMB,North America,SUB-00008-01,Growth,2023-09-01,2023-09-01,2023-09-01,2023-10-01,monthly,655.42,paid,2023-09-02,Credit card,1,655.42,0.00,1,0,0
INV-000123,CUS-00008,Tidal Court Group,SMB,North America,SUB-00008-01,Growth,2023-10-01,2023-10-01,2023-10-01,2023-11-01,monthly,655.42,paid,2023-10-03,ACH / bank transfer,1,655.42,0.00,2,0,0
INV-000124,CUS-00008,Tidal Court Group,SMB,North America,SUB-00008-01,Growth,2023-11-01,2023-11-01,2023-11-01,2023-12-01,monthly,655.42,paid,2023-11-03,ACH / bank transfer,1,655.42,0.00,2,0,0
INV-000125,CUS-00008,Tidal Court Group,SMB,North America,SUB-00008-01,Growth,2023-12-01,2023-12-01,2023-12-01,2024-01-01,monthly,655.42,paid,2023-12-01,Credit card,1,655.42,0.00,0,0,0
INV-000126,CUS-00008,Tidal Court Group,SMB,North America,SUB-00008-01,Growth,2024-01-01,2024-01-01,2024-01-01,2024-02-01,monthly,655.42,paid,2024-01-01,Credit card,1,655.42,0.00,0,0,0
INV-000127,CUS-00008,Tidal Court Group,SMB,North America,SUB-00008-02,Growth,2024-10-01,2024-10-01,2024-10-01,2024-11-01,monthly,524.34,paid,2024-10-04,Credit card,1,524.34,0.00,3,0,0
INV-000128,CUS-00008,Tidal Court Group,SMB,North America,SUB-00008-02,Growth,2024-11-01,2024-11-01,2024-11-01,2024-12-01,monthly,524.34,paid,2024-11-01,Credit card,1,524.34,0.00,0,0,0
INV-000129,CUS-00008,Tidal Court Group,SMB,North America,SUB-00008-02,Growth,2024-12-01,2024-12-01,2024-12-01,2025-01-01,monthly,524.34,paid,2024-12-03,ACH / bank transfer,1,524.34,0.00,2,0,0
INV-000130,CUS-00008,Tidal Court Group,SMB,North America,SUB-00008-02,Growth,2025-01-01,2025-01-01,2025-01-01,2025-02-01,monthly,524.34,paid,2025-01-02,Credit card,1,524.34,0.00,1,0,0
INV-000131,CUS-00008,Tidal Court Group,SMB,North America,SUB-00008-02,Growth,2025-02-01,2025-02-01,2025-02-01,2025-03-01,monthly,524.34,paid,2025-02-15,Credit card,3,524.34,0.00,14,0,1
INV-000132,CUS-00008,Tidal Court Group,SMB,North America,SUB-00008-02,Growth,2025-03-01,2025-03-01,2025-03-01,2025-04-01,monthly,524.34,paid,2025-03-04,Credit card,1,524.34,0.00,3,0,0
INV-000133,CUS-00008,Tidal Court Group,SMB,North America,SUB-00008-02,Growth,2025-04-01,2025-04-01,2025-04-01,2025-05-01,monthly,524.34,paid,2025-04-02,Credit card,1,524.34,0.00,1,0,0
INV-000134,CUS-00008,Tidal Court Group,SMB,North America,SUB-00008-02,Growth,2025-05-01,2025-05-01,2025-05-01,2025-06-01,monthly,524.34,paid,2025-05-01,Credit card,1,524.34,0.00,0,0,0
INV-000135,CUS-00008,Tidal Court Group,SMB,North America,SUB-00008-02,Growth,2025-06-01,2025-06-01,2025-06-01,2025-07-01,monthly,524.34,paid,2025-06-04,Credit card,1,524.34,0.00,3,0,0
INV-000136,CUS-00008,Tidal Court Group,SMB,North America,SUB-00008-02,Growth,2025-07-01,2025-07-01,2025-07-01,2025-08-01,monthly,524.34,paid,2025-07-02,ACH / bank transfer,1,524.34,0.00,1,0,0
INV-000137,CUS-00008,Tidal Court Group,SMB,North America,SUB-00008-02,Growth,2025-08-01,2025-08-01,2025-08-01,2025-09-01,monthly,524.34,paid,2025-08-02,Invoice / wire,1,524.34,0.00,1,0,0
INV-000138,CUS-00008,Tidal Court Group,SMB,North America,SUB-00008-03,Growth,2025-09-01,2025-09-01,2025-09-01,2025-10-01,monthly,568.03,paid,2025-09-02,Invoice / wire,1,568.03,0.00,1,0,0
INV-000139,CUS-00008,Tidal Court Group,SMB,North America,SUB-00008-03,Growth,2025-10-01,2025-10-01,2025-10-01,2025-11-01,monthly,568.03,paid,2025-10-04,Credit card,1,568.03,0.00,3,0,0
INV-000140,CUS-00008,Tidal Court Group,SMB,North America,SUB-00008-03,Growth,2025-11-01,2025-11-01,2025-11-01,2025-12-01,monthly,568.03,paid,2025-11-01,Invoice / wire,1,568.03,0.00,0,0,0
INV-000141,CUS-00008,Tidal Court Group,SMB,North America,SUB-00008-03,Growth,2025-12-01,2025-12-01,2025-12-01,2026-01-01,monthly,568.03,paid,2025-12-01,Credit card,1,568.03,0.00,0,0,0
INV-000142,CUS-00008,Tidal Court Group,SMB,North America,SUB-00008-03,Growth,2026-01-01,2026-01-01,2026-01-01,2026-02-01,monthly,568.03,paid,2026-01-11,Credit card,3,568.03,0.00,10,0,1
INV-000143,CUS-00008,Tidal Court Group,SMB,North America,SUB-00008-04,Growth,2026-02-01,2026-02-01,2026-02-01,2026-03-01,monthly,742.81,paid,2026-02-03,Credit card,1,742.81,0.00,2,0,0
INV-000144,CUS-00008,Tidal Court Group,SMB,North America,SUB-00008-04,Growth,2026-03-01,2026-03-01,2026-03-01,2026-04-01,monthly,742.81,paid,2026-03-04,ACH / bank transfer,1,742.81,0.00,3,0,0
INV-000145,CUS-00008,Tidal Court Group,SMB,North America,SUB-00008-04,Growth,2026-04-01,2026-04-01,2026-04-01,2026-05-01,monthly,742.81,paid,2026-04-01,Invoice / wire,1,742.81,0.00,0,0,0
INV-000146,CUS-00008,Tidal Court Group,SMB,North America,SUB-00008-04,Growth,2026-05-01,2026-05-01,2026-05-01,2026-06-01,monthly,742.81,paid,2026-05-03,Invoice / wire,1,742.81,0.00,2,0,0
INV-000147,CUS-00008,Tidal Court Group,SMB,North America,SUB-00008-04,Growth,2026-06-01,2026-06-01,2026-06-01,2026-07-01,monthly,742.81,paid,2026-06-02,Credit card,1,742.81,0.00,1,0,0
INV-000148,CUS-00008,Tidal Court Group,SMB,North America,SUB-00008-04,Growth,2026-07-01,2026-07-01,2026-07-01,2026-08-01,monthly,742.81,paid,2026-07-02,Credit card,1,742.81,0.00,1,0,0
INV-000149,CUS-00008,Tidal Court Group,SMB,North America,SUB-00008-04,Growth,2026-08-01,2026-08-01,2026-08-01,2026-09-01,monthly,742.81,paid,2026-08-03,Invoice / wire,1,742.81,0.00,2,0,0
INV-000150,CUS-00009,Summit River Solutions,SMB,North America,SUB-00009-00,Starter,2023-01-01,2023-01-01,2023-01-01,2023-02-01,monthly,75.00,paid,2023-01-01,Credit card,1,75.00,0.00,0,0,0
INV-000151,CUS-00009,Summit River Solutions,SMB,North America,SUB-00009-00,Starter,2023-02-01,2023-02-01,2023-02-01,2023-03-01,monthly,75.00,paid,2023-02-03,Invoice / wire,1,75.00,0.00,2,0,0
INV-000152,CUS-00009,Summit River Solutions,SMB,North America,SUB-00009-01,Starter,2023-03-01,2023-03-01,2023-03-01,2023-04-01,monthly,100.00,paid,2023-03-02,Invoice / wire,1,100.00,0.00,1,0,0
INV-000153,CUS-00009,Summit River Solutions,SMB,North America,SUB-00009-01,Starter,2023-04-01,2023-04-01,2023-04-01,2023-05-01,monthly,100.00,paid,2023-04-04,ACH / bank transfer,1,100.00,0.00,3,0,0
INV-000154,CUS-00009,Summit River Solutions,SMB,North America,SUB-00009-01,Starter,2023-05-01,2023-05-01,2023-05-01,2023-06-01,monthly,100.00,paid,2023-05-01,Credit card,1,100.00,0.00,0,0,0
INV-000155,CUS-00009,Summit River Solutions,SMB,North America,SUB-00009-01,Starter,2023-06-01,2023-06-01,2023-06-01,2023-07-01,monthly,100.00,paid,2023-06-04,Credit card,1,100.00,0.00,3,0,0
INV-000156,CUS-00010,Beacon Point Industries,SMB,APAC,SUB-00010-00,Growth,2023-01-01,2023-01-01,2023-01-01,2024-01-01,annual,22887.96,paid,2023-01-12,Credit card,1,22887.96,0.00,11,0,0
INV-000157,CUS-00010,Beacon Point Industries,SMB,APAC,SUB-00010-02,Growth,2024-01-01,2024-01-01,2024-01-01,2025-01-01,annual,19618.20,paid,2024-01-01,Credit card,1,19618.20,0.00,0,0,0
INV-000158,CUS-00010,Beacon Point Industries,SMB,APAC,SUB-00010-02,Growth,2025-01-01,2025-01-01,2025-01-01,2026-01-01,annual,19618.20,paid,2025-01-20,ACH / bank transfer,1,19618.20,0.00,19,0,0
INV-000159,CUS-00010,Beacon Point Industries,SMB,APAC,SUB-00010-04,Growth,2026-01-01,2026-01-01,2026-01-01,2027-01-01,annual,14480.04,paid,2026-01-05,Invoice / wire,1,14480.04,0.00,4,0,0
INV-000160,CUS-00011,Halcyon Point Partners,SMB,North America,SUB-00011-00,Growth,2023-01-01,2023-01-01,2023-01-01,2024-01-01,annual,19375.20,paid,2023-01-08,Credit card,1,19375.20,0.00,7,0,0
INV-000161,CUS-00011,Halcyon Point Partners,SMB,North America,SUB-00011-01,Growth,2024-01-01,2024-01-01,2024-01-01,2025-01-01,annual,25833.60,paid,2024-01-20,Credit card,1,25833.60,0.00,19,0,0
INV-000162,CUS-00011,Halcyon Point Partners,SMB,North America,SUB-00011-03,Growth,2025-01-01,2025-01-01,2025-01-01,2026-01-01,annual,32788.80,paid,2025-01-03,Credit card,1,32788.80,0.00,2,0,0
INV-000163,CUS-00011,Halcyon Point Partners,SMB,North America,SUB-00011-05,Growth,2026-04-01,2026-04-01,2026-04-01,2027-04-01,annual,16394.40,paid,2026-04-02,ACH / bank transfer,1,16394.40,0.00,1,0,0
INV-000164,CUS-00012,Sable Cross Solutions,Mid-Market,EMEA,SUB-00012-00,Scale,2023-01-01,2023-01-01,2023-01-01,2024-01-01,annual,68801.40,paid,2023-01-11,Credit card,1,68801.40,0.00,10,0,0
INV-000165,CUS-00012,Sable Cross Solutions,Mid-Market,EMEA,SUB-00012-02,Scale,2024-01-01,2024-01-01,2024-01-01,2025-01-01,annual,119847.60,paid,2024-01-19,Credit card,1,119847.60,0.00,18,0,0
INV-000166,CUS-00012,Sable Cross Solutions,Mid-Market,EMEA,SUB-00012-03,Scale,2025-01-01,2025-01-01,2025-01-01,2026-01-01,annual,145740.60,paid,2025-01-07,Credit card,1,145740.60,0.00,6,0,0
INV-000167,CUS-00012,Sable Cross Solutions,Mid-Market,EMEA,SUB-00012-03,Scale,2026-01-01,2026-01-01,2026-01-01,2027-01-01,annual,145740.60,paid,2026-01-05,Credit card,1,145740.60,0.00,4,0,0
INV-000168,CUS-00013,Falcon Cove Energy,Enterprise,North America,SUB-00013-00,Enterprise,2023-01-01,2023-01-01,2023-01-01,2024-01-01,annual,500272.08,paid,2023-01-16,Invoice / wire,1,500272.08,0.00,15,0,0
INV-000169,CUS-00013,Falcon Cove Energy,Enterprise,North America,SUB-00013-02,Enterprise,2024-01-01,2024-01-01,2024-01-01,2025-01-01,annual,835434.60,paid,2024-01-08,Credit card,1,835434.60,0.00,7,0,0
INV-000170,CUS-00013,Falcon Cove Energy,Enterprise,North America,SUB-00013-04,Enterprise,2025-01-01,2025-01-01,2025-01-01,2026-01-01,annual,1106332.92,paid,2025-01-19,Invoice / wire,1,1106332.92,0.00,18,0,0
INV-000171,CUS-00013,Falcon Cove Energy,Enterprise,North America,SUB-00013-09,Enterprise,2026-01-01,2026-01-01,2026-01-01,2027-01-01,annual,1235850.00,paid,2026-01-20,Credit card,1,1235850.00,0.00,19,0,0
INV-000172,CUS-00014,Bluefin Arbor Industries,SMB,EMEA,SUB-00014-00,Growth,2023-01-01,2023-01-01,2023-01-01,2023-02-01,monthly,760.59,paid,2023-01-01,Credit card,1,760.59,0.00,0,0,0
INV-000173,CUS-00014,Bluefin Arbor Industries,SMB,EMEA,SUB-00014-00,Growth,2023-02-01,2023-02-01,2023-02-01,2023-03-01,monthly,760.59,paid,2023-02-02,Credit card,1,760.59,0.00,1,0,0
INV-000174,CUS-00014,Bluefin Arbor Industries,SMB,EMEA,SUB-00014-00,Growth,2023-03-01,2023-03-01,2023-03-01,2023-04-01,monthly,760.59,paid,2023-03-01,ACH / bank transfer,1,760.59,0.00,0,0,0
INV-000175,CUS-00014,Bluefin Arbor Industries,SMB,EMEA,SUB-00014-00,Growth,2023-04-01,2023-04-01,2023-04-01,2023-05-01,monthly,760.59,paid,2023-04-01,Credit card,1,760.59,0.00,0,0,0
INV-000176,CUS-00015,Cobalt River Systems,SMB,EMEA,SUB-00015-00,Growth,2023-01-01,2023-01-01,2023-01-01,2023-02-01,monthly,1298.47,paid,2023-01-02,Invoice / wire,1,1298.47,0.00,1,0,0
INV-000177,CUS-00015,Cobalt River Systems,SMB,EMEA,SUB-00015-00,Growth,2023-02-01,2023-02-01,2023-02-01,2023-03-01,monthly,1298.47,paid,2023-02-02,ACH / bank transfer,1,1298.47,0.00,1,0,0
INV-000178,CUS-00015,Cobalt River Systems,SMB,EMEA,SUB-00015-01,Growth,2023-03-01,2023-03-01,2023-03-01,2023-04-01,monthly,1522.35,paid,2023-03-01,Credit card,1,1522.35,0.00,0,0,0
INV-000179,CUS-00015,Cobalt River Systems,SMB,EMEA,SUB-00015-01,Growth,2023-04-01,2023-04-01,2023-04-01,2023-05-01,monthly,1522.35,paid,2023-04-04,Invoice / wire,1,1522.35,0.00,3,0,0
INV-000180,CUS-00015,Cobalt River Systems,SMB,EMEA,SUB-00015-01,Growth,2023-05-01,2023-05-01,2023-05-01,2023-06-01,monthly,1522.35,paid,2023-05-02,ACH / bank transfer,1,1522.35,0.00,1,0,0
INV-000181,CUS-00015,Cobalt River Systems,SMB,EMEA,SUB-00015-01,Growth,2023-06-01,2023-06-01,2023-06-01,2023-07-01,monthly,1522.35,paid,2023-06-04,Credit card,1,1522.35,0.00,3,0,0
INV-000182,CUS-00015,Cobalt River Systems,SMB,EMEA,SUB-00015-01,Growth,2023-07-01,2023-07-01,2023-07-01,2023-08-01,monthly,1522.35,paid,2023-07-04,ACH / bank transfer,1,1522.35,0.00,3,0,0
INV-000183,CUS-00015,Cobalt River Systems,SMB,EMEA,SUB-00015-01,Growth,2023-08-01,2023-08-01,2023-08-01,2023-09-01,monthly,1522.35,paid,2023-08-01,Credit card,1,1522.35,0.00,0,0,0
INV-000184,CUS-00015,Cobalt River Systems,SMB,EMEA,SUB-00015-01,Growth,2023-09-01,2023-09-01,2023-09-01,2023-10-01,monthly,1522.35,paid,2023-09-01,Credit card,1,1522.35,0.00,0,0,0
INV-000185,CUS-00015,Cobalt River Systems,SMB,EMEA,SUB-00015-01,Growth,2023-10-01,2023-10-01,2023-10-01,2023-11-01,monthly,1522.35,paid,2023-10-04,Credit card,1,1522.35,0.00,3,0,0
INV-000186,CUS-00015,Cobalt River Systems,SMB,EMEA,SUB-00015-01,Growth,2023-11-01,2023-11-01,2023-11-01,2023-12-01,monthly,1522.35,paid,2023-11-02,ACH / bank transfer,1,1522.35,0.00,1,0,0
INV-000187,CUS-00015,Cobalt River Systems,SMB,EMEA,SUB-00015-01,Growth,2023-12-01,2023-12-01,2023-12-01,2024-01-01,monthly,1522.35,paid,2023-12-04,ACH / bank transfer,1,1522.35,0.00,3,0,0
INV-000188,CUS-00015,Cobalt River Systems,SMB,EMEA,SUB-00015-01,Growth,2024-01-01,2024-01-01,2024-01-01,2024-02-01,monthly,1522.35,paid,2024-01-02,Credit card,1,1522.35,0.00,1,0,0
INV-000189,CUS-00015,Cobalt River Systems,SMB,EMEA,SUB-00015-02,Growth,2024-02-01,2024-02-01,2024-02-01,2024-03-01,monthly,1925.33,paid,2024-02-04,ACH / bank transfer,1,1925.33,0.00,3,0,0
INV-000190,CUS-00015,Cobalt River Systems,SMB,EMEA,SUB-00015-02,Growth,2024-03-01,2024-03-01,2024-03-01,2024-04-01,monthly,1925.33,paid,2024-03-02,Credit card,1,1925.33,0.00,1,0,0
INV-000191,CUS-00015,Cobalt River Systems,SMB,EMEA,SUB-00015-02,Growth,2024-04-01,2024-04-01,2024-04-01,2024-05-01,monthly,1925.33,paid,2024-04-02,Credit card,1,1925.33,0.00,1,0,0
INV-000192,CUS-00015,Cobalt River Systems,SMB,EMEA,SUB-00015-02,Growth,2024-05-01,2024-05-01,2024-05-01,2024-06-01,monthly,1925.33,paid,2024-05-01,Credit card,1,1925.33,0.00,0,0,0
INV-000193,CUS-00015,Cobalt River Systems,SMB,EMEA,SUB-00015-03,Growth,2024-06-01,2024-06-01,2024-06-01,2024-07-01,monthly,2193.97,paid,2024-06-04,ACH / bank transfer,1,2193.97,0.00,3,0,0
INV-000194,CUS-00015,Cobalt River Systems,SMB,EMEA,SUB-00015-03,Growth,2024-07-01,2024-07-01,2024-07-01,2024-08-01,monthly,2193.97,paid,2024-07-01,Invoice / wire,1,2193.97,0.00,0,0,0
INV-000195,CUS-00015,Cobalt River Systems,SMB,EMEA,SUB-00015-03,Growth,2024-08-01,2024-08-01,2024-08-01,2024-09-01,monthly,2193.97,paid,2024-08-01,ACH / bank transfer,1,2193.97,0.00,0,0,0
INV-000196,CUS-00015,Cobalt River Systems,SMB,EMEA,SUB-00015-03,Growth,2024-09-01,2024-09-01,2024-09-01,2024-10-01,monthly,2193.97,paid,2024-09-03,Credit card,1,2193.97,0.00,2,0,0
INV-000197,CUS-00015,Cobalt River Systems,SMB,EMEA,SUB-00015-03,Growth,2024-10-01,2024-10-01,2024-10-01,2024-11-01,monthly,2193.97,paid,2024-10-03,Invoice / wire,1,2193.97,0.00,2,0,0
INV-000198,CUS-00015,Cobalt River Systems,SMB,EMEA,SUB-00015-03,Growth,2024-11-01,2024-11-01,2024-11-01,2024-12-01,monthly,2193.97,paid,2024-11-03,Credit card,1,2193.97,0.00,2,0,0
INV-000199,CUS-00015,Cobalt River Systems,SMB,EMEA,SUB-00015-03,Growth,2024-12-01,2024-12-01,2024-12-01,2025-01-01,monthly,2193.97,paid,2024-12-03,Invoice / wire,1,2193.97,0.00,2,0,0
INV-000200,CUS-00015,Cobalt River Systems,SMB,EMEA,SUB-00015-04,Growth,2025-01-01,2025-01-01,2025-01-01,2025-02-01,monthly,1835.78,paid,2025-01-02,Credit card,1,1835.78,0.00,1,0,0
INV-000201,CUS-00015,Cobalt River Systems,SMB,EMEA,SUB-00015-04,Growth,2025-02-01,2025-02-01,2025-02-01,2025-03-01,monthly,1835.78,paid,2025-02-04,ACH / bank transfer,1,1835.78,0.00,3,0,0
INV-000202,CUS-00015,Cobalt River Systems,SMB,EMEA,SUB-00015-04,Growth,2025-03-01,2025-03-01,2025-03-01,2025-04-01,monthly,1835.78,paid,2025-03-01,ACH / bank transfer,1,1835.78,0.00,0,0,0
INV-000203,CUS-00015,Cobalt River Systems,SMB,EMEA,SUB-00015-04,Growth,2025-04-01,2025-04-01,2025-04-01,2025-05-01,monthly,1835.78,paid,2025-04-02,Invoice / wire,1,1835.78,0.00,1,0,0
INV-000204,CUS-00015,Cobalt River Systems,SMB,EMEA,SUB-00015-04,Growth,2025-05-01,2025-05-01,2025-05-01,2025-06-01,monthly,1835.78,paid,2025-05-02,Credit card,1,1835.78,0.00,1,0,0
INV-000205,CUS-00015,Cobalt River Systems,SMB,EMEA,SUB-00015-05,Growth,2025-06-01,2025-06-01,2025-06-01,2025-07-01,monthly,2552.18,paid,2025-06-02,Credit card,1,2552.18,0.00,1,0,0
INV-000206,CUS-00015,Cobalt River Systems,SMB,EMEA,SUB-00015-06,Growth,2025-07-01,2025-07-01,2025-07-01,2025-08-01,monthly,3537.22,paid,2025-07-02,Credit card,1,3537.22,0.00,1,0,0
INV-000207,CUS-00015,Cobalt River Systems,SMB,EMEA,SUB-00015-06,Growth,2025-08-01,2025-08-01,2025-08-01,2025-09-01,monthly,3537.22,paid,2025-08-03,Credit card,1,3537.22,0.00,2,0,0
INV-000208,CUS-00015,Cobalt River Systems,SMB,EMEA,SUB-00015-06,Growth,2025-09-01,2025-09-01,2025-09-01,2025-10-01,monthly,3537.22,paid,2025-09-04,Credit card,1,3537.22,0.00,3,0,0
INV-000209,CUS-00015,Cobalt River Systems,SMB,EMEA,SUB-00015-06,Growth,2025-10-01,2025-10-01,2025-10-01,2025-11-01,monthly,3537.22,paid,2025-10-01,Credit card,1,3537.22,0.00,0,0,0
INV-000210,CUS-00015,Cobalt River Systems,SMB,EMEA,SUB-00015-06,Growth,2025-11-01,2025-11-01,2025-11-01,2025-12-01,monthly,3537.22,paid,2025-11-01,Invoice / wire,1,3537.22,0.00,0,0,0
INV-000211,CUS-00015,Cobalt River Systems,SMB,EMEA,SUB-00015-06,Growth,2025-12-01,2025-12-01,2025-12-01,2026-01-01,monthly,3537.22,paid,2025-12-02,ACH / bank transfer,1,3537.22,0.00,1,0,0
INV-000212,CUS-00015,Cobalt River Systems,SMB,EMEA,SUB-00015-06,Growth,2026-01-01,2026-01-01,2026-01-01,2026-02-01,monthly,3537.22,paid,2026-01-15,Credit card,3,3537.22,0.00,14,0,1
INV-000213,CUS-00015,Cobalt River Systems,SMB,EMEA,SUB-00015-06,Growth,2026-02-01,2026-02-01,2026-02-01,2026-03-01,monthly,3537.22,paid,2026-02-02,Credit card,1,3537.22,0.00,1,0,0
INV-000214,CUS-00015,Cobalt River Systems,SMB,EMEA,SUB-00015-06,Growth,2026-03-01,2026-03-01,2026-03-01,2026-04-01,monthly,3537.22,paid,2026-03-01,Credit card,1,3537.22,0.00,0,0,0
INV-000215,CUS-00015,Cobalt River Systems,SMB,EMEA,SUB-00015-06,Growth,2026-04-01,2026-04-01,2026-04-01,2026-05-01,monthly,3537.22,paid,2026-04-03,Credit card,1,3537.22,0.00,2,0,0
INV-000216,CUS-00015,Cobalt River Systems,SMB,EMEA,SUB-00015-06,Growth,2026-05-01,2026-05-01,2026-05-01,2026-06-01,monthly,3537.22,paid,2026-05-01,Credit card,1,3537.22,0.00,0,0,0
INV-000217,CUS-00015,Cobalt River Systems,SMB,EMEA,SUB-00015-06,Growth,2026-06-01,2026-06-01,2026-06-01,2026-07-01,monthly,3537.22,paid,2026-06-01,ACH / bank transfer,1,3537.22,0.00,0,0,0
INV-000218,CUS-00015,Cobalt River Systems,SMB,EMEA,SUB-00015-07,Scale,2026-07-01,2026-07-01,2026-07-01,2026-08-01,monthly,8507.25,paid,2026-07-02,ACH / bank transfer,1,8507.25,0.00,1,0,0
INV-000219,CUS-00015,Cobalt River Systems,SMB,EMEA,SUB-00015-08,Scale,2026-08-01,2026-08-01,2026-08-01,2026-09-01,monthly,9477.38,paid,2026-08-01,Credit card,1,9477.38,0.00,0,0,0
INV-000220,CUS-00016,Nimbus Forge Solutions,SMB,APAC,SUB-00016-00,Starter,2023-02-01,2023-02-01,2023-02-01,2023-03-01,monthly,72.15,paid,2023-02-01,Credit card,1,72.15,0.00,0,0,0
INV-000221,CUS-00016,Nimbus Forge Solutions,SMB,APAC,SUB-00016-00,Starter,2023-03-01,2023-03-01,2023-03-01,2023-04-01,monthly,72.15,paid,2023-03-04,Credit card,1,72.15,0.00,3,0,0
INV-000222,CUS-00016,Nimbus Forge Solutions,SMB,APAC,SUB-00016-00,Starter,2023-04-01,2023-04-01,2023-04-01,2023-05-01,monthly,72.15,paid,2023-04-08,Credit card,3,72.15,0.00,7,0,1
INV-000223,CUS-00016,Nimbus Forge Solutions,SMB,APAC,SUB-00016-00,Starter,2023-05-01,2023-05-01,2023-05-01,2023-06-01,monthly,72.15,paid,2023-05-03,Credit card,1,72.15,0.00,2,0,0
INV-000224,CUS-00017,Basalt Vale Systems,Mid-Market,LATAM,SUB-00017-00,Scale,2023-02-01,2023-02-01,2023-02-01,2024-02-01,annual,31954.56,paid,2023-02-09,Credit card,1,31954.56,0.00,8,0,0
INV-000225,CUS-00018,Zephyr Arbor Health,Enterprise,North America,SUB-00018-00,Scale,2023-02-01,2023-02-01,2023-02-01,2023-03-01,monthly,3636.60,paid,2023-02-04,ACH / bank transfer,1,3636.60,0.00,3,0,0
INV-000226,CUS-00018,Zephyr Arbor Health,Enterprise,North America,SUB-00018-00,Scale,2023-03-01,2023-03-01,2023-03-01,2023-04-01,monthly,3636.60,paid,2023-03-03,Credit card,1,3636.60,0.00,2,0,0
INV-000227,CUS-00018,Zephyr Arbor Health,Enterprise,North America,SUB-00018-00,Scale,2023-04-01,2023-04-01,2023-04-01,2023-05-01,monthly,3636.60,paid,2023-04-04,Credit card,1,3636.60,0.00,3,0,0
INV-000228,CUS-00018,Zephyr Arbor Health,Enterprise,North America,SUB-00018-00,Scale,2023-05-01,2023-05-01,2023-05-01,2023-06-01,monthly,3636.60,paid,2023-05-02,Credit card,1,3636.60,0.00,1,0,0
INV-000229,CUS-00018,Zephyr Arbor Health,Enterprise,North America,SUB-00018-00,Scale,2023-06-01,2023-06-01,2023-06-01,2023-07-01,monthly,3636.60,paid,2023-06-04,ACH / bank transfer,1,3636.60,0.00,3,0,0
INV-000230,CUS-00018,Zephyr Arbor Health,Enterprise,North America,SUB-00018-00,Scale,2023-07-01,2023-07-01,2023-07-01,2023-08-01,monthly,3636.60,paid,2023-07-04,Credit card,1,3636.60,0.00,3,0,0
INV-000231,CUS-00018,Zephyr Arbor Health,Enterprise,North America,SUB-00018-00,Scale,2023-08-01,2023-08-01,2023-08-01,2023-09-01,monthly,3636.60,paid,2023-08-01,Invoice / wire,1,3636.60,0.00,0,0,0
INV-000232,CUS-00018,Zephyr Arbor Health,Enterprise,North America,SUB-00018-00,Scale,2023-09-01,2023-09-01,2023-09-01,2023-10-01,monthly,3636.60,paid,2023-09-01,Credit card,1,3636.60,0.00,0,0,0
INV-000233,CUS-00018,Zephyr Arbor Health,Enterprise,North America,SUB-00018-00,Scale,2023-10-01,2023-10-01,2023-10-01,2023-11-01,monthly,3636.60,paid,2023-10-03,Credit card,1,3636.60,0.00,2,0,0
INV-000234,CUS-00018,Zephyr Arbor Health,Enterprise,North America,SUB-00018-00,Scale,2023-11-01,2023-11-01,2023-11-01,2023-12-01,monthly,3636.60,paid,2023-11-03,Credit card,1,3636.60,0.00,2,0,0
INV-000235,CUS-00018,Zephyr Arbor Health,Enterprise,North America,SUB-00018-01,Scale,2023-12-01,2023-12-01,2023-12-01,2024-01-01,monthly,4827.90,paid,2023-12-03,ACH / bank transfer,1,4827.90,0.00,2,0,0
INV-000236,CUS-00018,Zephyr Arbor Health,Enterprise,North America,SUB-00018-01,Scale,2024-01-01,2024-01-01,2024-01-01,2024-02-01,monthly,4827.90,paid,2024-01-01,Credit card,1,4827.90,0.00,0,0,0
INV-000237,CUS-00018,Zephyr Arbor Health,Enterprise,North America,SUB-00018-02,Scale,2024-02-01,2024-02-01,2024-02-01,2024-03-01,monthly,3573.90,paid,2024-02-04,Credit card,1,3573.90,0.00,3,0,0
INV-000238,CUS-00018,Zephyr Arbor Health,Enterprise,North America,SUB-00018-02,Scale,2024-03-01,2024-03-01,2024-03-01,2024-04-01,monthly,3573.90,paid,2024-03-04,Credit card,1,3573.90,0.00,3,0,0
